Root,Serial,Word,Guideword,Level,part_of_speech,Topic
3413,03-3413-08-2,love,ROMANCE/SEX,B1,noun,"people: personality, relationships"
3413,03-3413-08-3,love,PERSON,B1,noun,relationships
3415,03-3415-08-1,lover,SEX,B1,noun,relationships
3416,03-3416-01-1,low,NOT HIGH,B1,adjective,describing things
3416,03-3416-02-2,low,-,B1,adverb,describing things
3421,03-3421-02-1,luckily,-,B1,adverb,-
3422,03-3422-01-1,lucky,GIVING LUCK,B1,adjective,-
3431,03-3431-08-1,luxury,COMFORT,B1,noun,-
3435,03-3435-01-1,mad,CRAZY,B1,adjective,people: personality
3435,03-3435-01-2,mad,ILL,B1,adjective,body and health
3436,03-3436-08-1,madam,WOMAN,B1,noun,communication
3438,03-3438-01-1,magic,SPECIAL POWERS,B1,adjective,-
3442,03-3442-01-1,magnificent,-,B1,adjective,describing things
3445,03-3445-01-1,main,MOST IMPORTANT,B1,adjective,describing things
3447,03-3447-02-1,mainly,-,B1,adverb,communication
3453,03-3453-12-1,make,CAUSE,B1,verb,-
3453,03-3453-12-2,make,ARRIVE,B1,verb,"people: actions, travel"
3456,03-3456-01-1,male,-,B1,adjective,"animals, people: appearance"
3458,03-3458-08-1,mall,-,B1,noun,"buildings, shopping"
3461,03-3461-12-1,manage,CONTROL,B1,verb,work
3461,03-3461-12-2,manage,SUCCEED,B1,verb,people: actions
3481,03-3481-08-1,marriage,-,B1,noun,relationships
3483,03-3483-12-1,marry,-,B1,verb,"people: actions, relationships"
3485,03-3485-01-1,marvellous,-,B1,adjective,describing things
3494,03-3494-12-1,match,BE THE SAME,B1,verb,-
3494,03-3494-12-2,match,CHOOSE,B1,verb,people: actions
3495,03-3495-08-1,mate,-,B1,noun,relationships
3496,03-3496-08-1,material,DOCUMENTS,B1,noun,communication
3496,03-3496-08-2,material,CLOTH,B1,noun,-
3505,03-3505-01-1,maximum,-,B1,adjective,describing things
3505,03-3505-08-2,maximum,-,B1,noun,describing things
3506,03-3506-07-1,may,POSSIBLY TRUE,B1,modal verb,-
3506,03-3506-07-2,may,PERMISSION,B1,modal verb,communication
3511,03-3511-12-1,mean,EXPRESS,B1,verb,communication
3511,03-3511-12-2,mean,HAVE IMPORTANCE,B1,verb,communication
3511,03-3511-12-3,mean,INTEND,B1,verb,-
3511,03-3511-12-4,mean,HAVE RESULT,B1,verb,-
3512,03-3512-08-1,meaning,EXPRESS,B1,noun,communication
3515,03-3515-02-1,meanwhile,-,B1,adverb,-
3526,03-3526-08-1,medicine,TREATMENT,B1,noun,"body and health, education"
3530,03-3530-01-1,medium,-,B1,adjective,describing things
3531,03-3531-12-1,meet,PLACE,B1,verb,people: actions
3531,03-3531-12-2,meet,GROUP,B1,verb,people: actions
3537,03-3537-08-1,membership,BELONGING,B1,noun,-
3541,03-3541-08-1,memory,ABILITY TO REMEMBER,B1,noun,people: personality
3541,03-3541-08-2,memory,EVENT REMEMBERED,B1,noun,-
3542,03-3542-12-1,mend,-,B1,verb,people: actions
3546,03-3546-12-1,mention,-,B1,verb,communication
3556,03-3556-08-1,mess,DIRT/UNTIDINESS,B1,noun,-
3558,03-3558-08-1,message board,-,B1,noun,technology
3559,03-3559-01-1,messy,-,B1,adjective,-
3560,03-3560-08-1,metal,-,B1,noun,natural world
3562,03-3562-08-1,method,-,B1,noun,-
3568,03-3568-01-1,middle-aged,-,B1,adjective,people: appearance
3571,03-3571-07-1,might,POSSIBLY TRUE,B1,modal verb,-
3574,03-3574-01-1,mild,WEATHER,B1,adjective,natural world
3575,03-3575-08-1,mile,UNIT,B1,noun,describing things
3579,03-3579-08-1,millimetre,-,B1,noun,describing things
3581,03-3581-08-1,mind,THINKING,B1,noun,people: personality
3581,03-3581-12-2,mind,ANNOYED,B1,verb,people: personality
3581,03-3581-12-3,mind,BE CAREFUL,B1,verb,-
3589,03-3589-01-1,minimum,-,B1,adjective,describing things
3589,03-3589-08-2,minimum,-,B1,noun,describing things
3601,03-3601-01-1,miserable,UNHAPPY,B1,adjective,people: personality
3611,03-3611-12-1,miss,NOT SEE/HEAR,B1,verb,-
3611,03-3611-12-2,miss,AVOID,B1,verb,people: actions
3613,03-3613-01-1,missing,NOT INCLUDED,B1,adjective,-
3622,03-3622-12-1,mix,COMBINE QUALITIES/ACTIVITIES,B1,verb,-
3622,03-3622-08-2,mix,-,B1,noun,-
3627,03-3627-08-1,modal (verb),-,B1,noun,-
3629,03-3629-08-1,model,PERSON,B1,noun,work
3632,03-3632-01-1,modern,NOW,B1,adjective,-
3637,03-3637-08-1,moment,POINT IN TIME,B1,noun,-
3645,03-3645-08-1,monster,CREATURE,B1,noun,-
3648,03-3648-08-1,monument,BUILDING/PLACE,B1,noun,buildings
3647,03-3647-01-1,monthly,-,B1,adjective,-
3649,03-3649-08-1,mood,WAY YOU FEEL,B1,noun,people: personality
3654,03-3654-02-1,more,GREATER NUMBER OF TIMES,B1,adverb,describing things
3659,03-3659-08-1,mosquito,-,B1,noun,animals
3660,03-3660-05-1,most,MORE,B1,determiner,-
3661,03-3661-02-1,mostly,-,B1,adverb,-
3676,03-3676-08-1,moustache,-,B1,noun,people: appearance
3678,03-3678-12-1,move,CHANGE PLACE,B1,verb,people: actions
3682,03-3682-02-1,much,OFTEN/ A LOT,B1,adverb,describing things
3682,03-3682-02-2,much,WITH ADJECTIVES,B1,adverb,describing things
3693,03-3693-08-1,murder,-,B1,noun,crime
3693,03-3693-12-2,murder,-,B1,verb,"crime, people: actions"
3694,03-3694-08-1,murderer,-,B1,noun,crime
3702,03-3702-08-1,musician,-,B1,noun,"arts and media, work"
3703,03-3703-07-1,must,SUGGEST,B1,modal verb,-
3711,03-3711-08-1,mystery,-,B1,noun,-
3716,03-3716-12-1,name,GIVE NAME,B1,verb,people: actions
3716,03-3716-12-2,name,SAY WHAT NAME IS,B1,verb,communication
3721,03-3721-01-1,narrow,NOT WIDE,B1,adjective,describing things
3724,03-3724-01-1,nasty,BAD,B1,adjective,describing things
3724,03-3724-01-2,nasty,UNKIND,B1,adjective,people: personality
3731,03-3731-01-1,natural,NOT ARTIFICIAL,B1,adjective,-
3737,03-3737-01-1,navy blue,-,B1,adjective,describing things
3738,03-3738-02-1,near,DISTANCE,B1,adverb,describing things
3738,03-3738-01-2,near,DISTANCE,B1,adjective,describing things
3739,03-3739-02-1,nearby,-,B1,adverb,describing things
3739,03-3739-01-2,nearby,-,B1,adjective,describing things
3741,03-3741-01-1,neat,TIDY,B1,adjective,-
3744,03-3744-01-1,necessary,-,B1,adjective,-
3748,03-3748-12-1,need,MUST BE DONE,B1,verb,-
3751,03-3751-01-1,negative,NO ENTHUSIASM,B1,adjective,people: personality
3760,03-3760-08-1,neighbourhood,-,B1,noun,-
3763,03-3763-08-1,nephew,-,B1,noun,relationships
3766,03-3766-01-1,nervous,-,B1,adjective,people: personality
3770,03-3770-08-1,net,OBJECT,B1,noun,shopping
3777,03-3777-01-1,new,NOT FAMILIAR,B1,adjective,people: personality
3782,03-3782-02-1,next,AGAIN,B1,adverb,-
3783,03-3783-02-1,next door,-,B1,adverb,-
3785,03-3785-01-1,next-door,-,B1,adjective,-
3789,03-3789-08-1,niece,-,B1,noun,relationships
3791,03-3791-08-1,nightclub,-,B1,noun,-
3792,03-3792-08-1,nightlife,-,B1,noun,-
3793,03-3793-08-1,nightmare,BAD EXPERIENCE,B1,noun,-
3793,03-3793-08-2,nightmare,BAD DREAM,B1,noun,-
3809,03-3809-11-1,none,-,B1,pronoun,describing things
3817,03-3817-02-1,normally,USUALLY,B1,adverb,-
3819,03-3819-08-1,northeast,-,B1,noun,-
3819,03-3819-01-2,northeast,-,B1,adjective,-
3820,03-3820-01-1,northern,-,B1,adjective,-
3821,03-3821-08-1,northwest,-,B1,noun,-
3821,03-3821-01-2,northwest,-,B1,adjective,-
3827,03-3827-02-1,not,QUESTIONS,B1,adverb,-
3830,03-3830-08-1,note,MONEY,B1,noun,money
3830,03-3830-12-2,note,-,B1,verb,people: actions
3832,03-3832-11-1,nothing,NOT IMPORTANT,B1,pronoun,-
3833,03-3833-12-1,notice,-,B1,verb,people: actions
3833,03-3833-08-2,notice,WARNING,B1,noun,communication
3833,03-3833-08-3,notice,ATTENTION,B1,noun,-
3836,03-3836-08-1,noticeboard,-,B1,noun,-
3842,03-3842-08-1,novel,-,B1,noun,arts and media
3846,03-3846-02-1,nowadays,-,B1,adverb,-
3847,03-3847-02-1,nowhere,NOT ANYWHERE,B1,adverb,-
3850,03-3850-08-1,number,AMOUNT,B1,noun,describing things
3862,03-3862-08-1,object,THING,B1,noun,-
3862,03-3862-08-2,object,GRAMMAR,B1,noun,-
3879,03-3879-01-1,obvious,-,B1,adjective,-
3881,03-3881-08-1,occasion,SPECIAL TIME,B1,noun,-
3880,03-3880-02-1,obviously,-,B1,adverb,-
3888,03-3888-08-1,ocean,-,B1,noun,natural world
3893,03-3893-10-1,of,WHO/WHAT,B1,preposition,describing things
3893,03-3893-10-2,of,CAUSE,B1,preposition,-
3894,03-3894-02-1,off,LESS MONEY,B1,adverb,"money, shopping"
3894,03-3894-02-2,off,AWAY FROM,B1,adverb,-
3894,03-3894-10-3,off,AWAY FROM,B1,preposition,-
3894,03-3894-10-4,off,REMOVED,B1,preposition,-
3900,03-3900-12-1,offer,ASK,B1,verb,communication
3900,03-3900-12-2,offer,PROVIDE,B1,verb,people: actions
3900,03-3900-08-3,offer,CHEAP,B1,noun,"money, shopping"
3902,03-3902-08-1,officer,POLICE,B1,noun,"crime, work"
3902,03-3902-08-2,officer,POSITION OF AUTHORITY,B1,noun,work
3909,03-3909-08-1,oil,FUEL,B1,noun,natural world
3911,03-3911-01-1,old-fashioned,-,B1,adjective,describing things
3912,03-3912-08-1,olive,-,B1,noun,"food and drink, natural world"
3916,03-3916-10-1,on,ABOUT,B1,preposition,-
3916,03-3916-10-2,on,USING,B1,preposition,-
3916,03-3916-10-3,on,NEXT TO,B1,preposition,describing things
3916,03-3916-02-4,on,MOVEMENT/POSITION,B1,adverb,travel
3917,03-3917-02-1,once,PAST,B1,adverb,-
3923,03-3923-02-1,only,NOWHERE ELSE,B1,adverb,-
3923,03-3923-02-2,only,RECENTLY,B1,adverb,-
3923,03-3923-02-3,only,NOT IMPORTANT,B1,adverb,-
3924,03-3924-10-1,onto,MOVEMENT,B1,preposition,-
3925,03-3925-01-1,open,WITHOUT BUILDINGS,B1,adjective,-
3925,03-3925-12-2,open,COMPUTERS,B1,verb,"people: actions, technology"
3931,03-3931-12-1,operate,TREATMENT,B1,verb,"body and health, people: actions"
3932,03-3932-08-1,operation,DOCTOR,B1,noun,body and health
3934,03-3934-08-1,opinion,OF PERSON,B1,noun,-
3936,03-3936-08-1,opportunity,CHANCE,B1,noun,-
3938,03-3938-01-1,opposite,FACING,B1,adjective,describing things
3938,03-3938-08-2,opposite,-,B1,noun,-
3938,03-3938-02-3,opposite,-,B1,adverb,describing things
3944,03-3944-08-1,option,CHOICE,B1,noun,-
3946,03-3946-04-1,or,WARNING,B1,conjunction,communication
3949,03-3949-08-1,orchestra,-,B1,noun,arts and media
3952,03-3952-08-1,order,ARRANGEMENT,B1,noun,-
3953,03-3953-01-1,ordinary,NOT SPECIAL,B1,adjective,-
3956,03-3956-08-1,organization,GROUP,B1,noun,work
3956,03-3956-08-2,organization,PLANNING,B1,noun,-
3957,03-3957-12-1,organize,PLAN,B1,verb,people: actions
3962,03-3962-01-1,original,FIRST MADE,B1,adjective,-
3962,03-3962-01-2,original,INTERESTING,B1,adjective,-
3967,03-3967-05-1,other,DIFFERENT,B1,determiner,-
3968,03-3968-02-1,otherwise,WHAT WOULD HAPPEN,B1,adverb,-
3969,03-3969-07-1,ought to,BEST THING,B1,modal verb,-
3973,03-3973-02-1,out,AWAY FROM INSIDE,B1,adverb,-
3973,03-3973-02-2,out,APPEAR,B1,adverb,-
3973,03-3973-02-3,out,AVAILABLE,B1,adverb,shopping
3973,03-3973-02-4,out,DISAPPEAR,B1,adverb,-
3979,03-3979-02-1,outdoors,-,B1,adverb,-
3978,03-3978-01-1,outdoor,-,B1,adjective,describing things
3974,03-3974-10-1,out of,NO LONGER INSIDE,B1,preposition,describing things
3974,03-3974-10-2,out of,MADE FROM,B1,preposition,-
3974,03-3974-10-3,out of,FROM AMONG,B1,preposition,describing things
3975,03-3975-01-1,out-of-date,-,B1,adjective,-
3995,03-3995-08-1,oven,-,B1,noun,food and drink
3996,03-3996-10-1,over,HIGHER POSITION,B1,preposition,describing things
3996,03-3996-10-2,over,ACROSS,B1,preposition,-
3996,03-3996-10-3,over,DURING,B1,preposition,-
3996,03-3996-10-4,over,OTHER SIDE,B1,preposition,describing things
3996,03-3996-02-5,over,ACROSS,B1,adverb,-
3996,03-3996-02-6,over,FINISHED,B1,adverb,-
4010,03-4010-01-1,overnight,FOR THE NIGHT,B1,adjective,-
4019,03-4019-12-1,owe,MONEY,B1,verb,money
4022,03-4022-12-1,own,-,B1,verb,-
4023,03-4023-08-1,owner,-,B1,noun,-
4032,03-4032-08-1,packet,-,B1,noun,-
4036,03-4036-01-1,painful,PHYSICAL,B1,adjective,body and health
4041,03-4041-08-1,palace,-,B1,noun,buildings
4044,03-4044-08-1,pan,-,B1,noun,food and drink
4048,03-4048-08-1,pants,-,B1,noun,clothes
4049,03-4049-08-1,paper,NEWSPAPER,B1,noun,arts and media
4057,03-4057-08-1,paragraph,-,B1,noun,communication
4060,03-4060-08-1,parcel,-,B1,noun,-
4064,03-4064-08-1,parking,-,B1,noun,travel
4066,03-4066-08-1,parrot,-,B1,noun,animals
4067,03-4067-08-1,part,FILM/PLAY,B1,noun,arts and media
4075,03-4075-02-1,particularly,-,B1,adverb,communication
4076,03-4076-02-1,partly,-,B1,adverb,communication
4077,03-4077-08-1,partner,RELATIONSHIP,B1,noun,relationships
4068,03-4068-02-1,part-time,-,B1,adverb,work
4079,03-4079-08-1,party,POLITICS,B1,noun,politics
4080,03-4080-12-1,pass,GO PAST,B1,verb,people: actions
4080,03-4080-12-2,pass,GIVE,B1,verb,people: actions
4080,03-4080-12-3,pass,TIME,B1,verb,-
4080,03-4080-08-4,pass,DOCUMENT,B1,noun,travel
4086,03-4086-01-1,passive,GRAMMAR,B1,adjective,-
4088,03-4088-08-1,password,-,B1,noun,technology
4089,03-4089-01-1,past,BEFORE NOW,B1,adjective,-
4089,03-4089-01-2,past,UNTIL NOW,B1,adjective,-
4098,03-4098-08-1,patient,-,B1,noun,body and health
4098,03-4098-01-2,patient,-,B1,adjective,people: personality
4100,03-4100-08-1,pattern,ARRANGEMENT,B1,noun,describing things
4101,03-4101-12-1,pause,PERSON,B1,verb,people: actions
4102,03-4102-08-1,pavement,-,B1,noun,travel
4104,03-4104-12-1,pay,WORK,B1,verb,"money, work"
4104,03-4104-08-2,pay,-,B1,noun,"money, work"
4107,03-4107-08-1,pea,-,B1,noun,food and drink
4108,03-4108-08-1,peace,CALM,B1,noun,people: personality
4109,03-4109-01-1,peaceful,CALM,B1,adjective,people: personality
4111,03-4111-08-1,peach,-,B1,noun,food and drink
4112,03-4112-08-1,peak,MOUNTAIN TOP,B1,noun,natural world
4113,03-4113-08-1,peanut,-,B1,noun,food and drink
4118,03-4118-08-1,pedestrian,-,B1,noun,-
4127,03-4127-08-1,penguin,-,B1,noun,animals
4128,03-4128-08-1,penny,-,B1,noun,money
4132,03-4132-08-1,pepper,VEGETABLE,B1,noun,food and drink
4135,03-4135-02-1,percent,-,B1,adverb,describing things
4139,03-4139-01-1,perfect,SUITABLE,B1,adjective,-
4141,03-4141-02-1,perfectly,WITHOUT FAULT,B1,adverb,-
4142,03-4142-12-1,perform,ENTERTAIN,B1,verb,"arts and media, people: actions"
4143,03-4143-08-1,performance,ENTERTAINMENT,B1,noun,arts and media
4144,03-4144-08-1,performer,-,B1,noun,arts and media
4147,03-4147-08-1,period,TIME,B1,noun,-
4147,03-4147-08-2,period,SCHOOL,B1,noun,education
4149,03-4149-01-1,permanent,-,B1,adjective,-
4151,03-4151-08-1,permission,-,B1,noun,-
4152,03-4152-12-1,permit,-,B1,verb,-
4158,03-4158-01-1,personal,RELATING TO A PERSON,B1,adjective,-
4158,03-4158-01-2,personal,FOR ONE PERSON,B1,adjective,-
4158,03-4158-01-3,personal,PRIVATE,B1,adjective,-
4160,03-4160-02-1,personally,OPINION,B1,adverb,communication
4163,03-4163-12-1,persuade,MAKE SOMEONE AGREE,B1,verb,communication
4173,03-4173-08-1,pharmacy,-,B1,noun,"body and health, shopping"
4182,03-4182-08-1,photocopy,-,B1,noun,communication
4186,03-4186-08-1,phrasal verb,-,B1,noun,-
4187,03-4187-08-1,phrase,-,B1,noun,communication
4192,03-4192-12-1,pick,CHOOSE,B1,verb,people: actions
4192,03-4192-12-2,pick,FLOWERS/FRUIT,B1,verb,"natural world, people: actions"
4194,03-4194-08-1,picture,FILM,B1,noun,arts and media
4196,03-4196-08-1,pie,-,B1,noun,food and drink
4197,03-4197-08-1,piece,SINGLE AMOUNT,B1,noun,describing things
4199,03-4199-08-1,pile,HEAP,B1,noun,describing things
4200,03-4200-08-1,pill,-,B1,noun,body and health
4203,03-4203-08-1,pin,-,B1,noun,-
4203,03-4203-12-2,pin,-,B1,verb,people: actions
4205,03-4205-08-1,pineapple,-,B1,noun,food and drink
4210,03-4210-08-1,pipe,-,B1,noun,-
4211,03-4211-08-1,pirate,-,B1,noun,crime
4217,03-4217-08-1,place,SEAT,B1,noun,buildings
4217,03-4217-08-2,place,OPPORTUNITY,B1,noun,education
4219,03-4219-01-1,plain,SIMPLE,B1,adjective,-
4219,03-4219-01-2,plain,NOT MIXED,B1,adjective,-
4220,03-4220-12-1,plan,DECIDE,B1,verb,people: actions
4222,03-4222-08-1,planet,-,B1,noun,natural world
4224,03-4224-12-1,plant,"TREES/FLOWERS, ETC.",B1,verb,"natural world, people: actions"
4229,03-4229-12-1,play,ACT,B1,verb,"arts and media, people: actions"
4229,03-4229-12-2,play,COMPETE,B1,verb,"people: actions, shopping"
4235,03-4235-02-1,pleasantly,-,B1,adverb,-
4236,03-4236-12-1,please,MAKE HAPPY,B1,verb,people: personality
4239,03-4239-08-1,pleasure,FEELING,B1,noun,people: personality
4239,03-4239-08-2,pleasure,EXPERIENCE,B1,noun,-
4240,03-4240-11-1,plenty,-,B1,pronoun,describing things
4243,03-4243-08-1,plug,ELECTRICAL OBJECT,B1,noun,technology
4243,03-4243-08-2,plug,HOLE,B1,noun,-
4248,03-4248-04-1,plus,-,B1,conjunction,-
4249,03-4249-08-1,pocket,IN BAG,B1,noun,travel
4250,03-4250-08-1,pocket money,-,B1,noun,money
4251,03-4251-08-1,poem,-,B1,noun,arts and media
4252,03-4252-08-1,poet,-,B1,noun,arts and media
4254,03-4254-08-1,poetry,-,B1,noun,arts and media
4255,03-4255-08-1,point,IDEA,B1,noun,communication
4255,03-4255-08-2,point,SPORT,B1,noun,shopping
4255,03-4255-12-3,point,AIM,B1,verb,people: actions
4255,03-4255-12-4,point,DIRECTION,B1,verb,-
4269,03-4269-02-1,politely,-,B1,adverb,people: personality
4271,03-4271-01-1,political,-,B1,adjective,politics
4274,03-4274-08-1,politics,-,B1,noun,politics
4273,03-4273-08-1,politician,-,B1,noun,"politics, work"
4276,03-4276-08-1,pollution,-,B1,noun,natural world
4280,03-4280-08-1,pool,GAME,B1,noun,shopping
4286,03-4286-08-1,population,NUMBER,B1,noun,-
4287,03-4287-08-1,pork,-,B1,noun,food and drink
4288,03-4288-08-1,port,-,B1,noun,travel
4296,03-4296-08-1,position,SITUATION,B1,noun,-
4296,03-4296-08-2,position,PLACE,B1,noun,-
4296,03-4296-08-3,position,SITTING/STANDING,B1,noun,-
4296,03-4296-08-4,position,SPORT,B1,noun,shopping
4297,03-4297-01-1,positive,HAPPY,B1,adjective,people: personality
4301,03-4301-01-1,possessive,GRAMMAR,B1,adjective,-
4302,03-4302-08-1,possibility,MAY HAPPEN/BE TRUE,B1,noun,-
4303,03-4303-01-1,possible,NOT CERTAIN,B1,adjective,-
4304,03-4304-02-1,possibly,QUESTIONS,B1,adverb,communication
4305,03-4305-12-1,post,WEBSITE,B1,verb,"communication, people: actions, technology"
4310,03-4310-08-1,postman,-,B1,noun,"communication, work"
4311,03-4311-12-1,postpone,-,B1,verb,people: actions
4313,03-4313-08-1,pot,-,B1,noun,food and drink
4319,03-4319-12-1,pour,LIQUID,B1,verb,people: actions
4319,03-4319-12-2,pour,RAIN,B1,verb,natural world
4322,03-4322-08-1,power,ELECTRICITY,B1,noun,technology
4321,03-4321-08-1,powder,-,B1,noun,-
4323,03-4323-01-1,powerful,CONTROL,B1,adjective,people: personality
4323,03-4323-01-2,powerful,STRENGTH,B1,adjective,-
4334,03-4334-08-1,prayer,-,B1,noun,communication
4343,03-4343-12-1,predict,-,B1,verb,communication
4354,03-4354-01-1,pregnant,-,B1,adjective,body and health
4360,03-4360-08-1,preparation,GETTING READY,B1,noun,people: actions
4362,03-4362-01-1,prepared,READY,B1,adjective,-
4363,03-4363-08-1,preposition,-,B1,noun,-
4365,03-4365-08-1,prescription,-,B1,noun,"body and health, communication"
4367,03-4367-01-1,present,-,B1,adjective,-
4368,03-4368-08-1,presentation,EVENT,B1,noun,communication
4374,03-4374-08-1,president,-,B1,noun,politics
4376,03-4376-12-1,press,PUSH,B1,verb,people: actions
4384,03-4384-01-1,pretty,PLACE/OBJECT,B1,adjective,describing things
4384,03-4384-02-2,pretty,QUITE,B1,adverb,communication
4386,03-4386-12-1,prevent,-,B1,verb,people: actions
4390,03-4390-02-1,previously,-,B1,adverb,-
4389,03-4389-01-1,previous,-,B1,adjective,-
4395,03-4395-08-1,priest,-,B1,noun,work
4398,03-4398-08-1,primary school,-,B1,noun,education
4402,03-4402-08-1,prince,-,B1,noun,-
4403,03-4403-08-1,princess,-,B1,noun,-
4404,03-4404-01-1,principal,-,B1,adjective,-
4411,03-4411-08-1,prisoner,PERSON IN PRISON,B1,noun,crime
4410,03-4410-08-1,prison,-,B1,noun,"crime, buildings"
4413,03-4413-01-1,private,NOT EVERYONE,B1,adjective,-
4413,03-4413-01-2,private,SECRET,B1,adjective,-
4429,03-4429-12-1,produce,MAKE,B1,verb,people: actions
4431,03-4431-08-1,product,-,B1,noun,shopping
4435,03-4435-08-1,profession,WORK,B1,noun,work
4436,03-4436-01-1,professional,EARNING MONEY,B1,adjective,"money, work"
4436,03-4436-01-2,professional,SKILL,B1,adjective,people: personality
4437,03-4437-08-1,professor,-,B1,noun,"education, work"
4447,03-4447-08-1,progress,IMPROVEMENT,B1,noun,-
4456,03-4456-12-1,promise,SAY,B1,verb,communication
4456,03-4456-12-2,promise,GIVE,B1,verb,communication
4456,03-4456-08-3,promise,SAY,B1,noun,communication
4458,03-4458-12-1,promote,JOB,B1,verb,work
4462,03-4462-08-1,pronoun,-,B1,noun,-
4463,03-4463-12-1,pronounce,-,B1,verb,communication
4464,03-4464-08-1,pronunciation,-,B1,noun,communication
4467,03-4467-01-1,proper,CORRECT,B1,adjective,-
4469,03-4469-02-1,properly,-,B1,adverb,-
4467,03-4467-01-1,proper,REAL,B1,adjective,-
4470,03-4470-08-1,property,THINGS OWNED,B1,noun,-
4485,03-4485-12-1,protect,-,B1,verb,people: actions
4490,03-4490-01-1,proud,PLEASED,B1,adjective,people: personality
4492,03-4492-12-1,prove,SHOW TRUTH,B1,verb,people: actions
4494,03-4494-12-1,provide,-,B1,verb,people: actions
4509,03-4509-01-1,public,GOVERNMENT,B1,adjective,politics
4510,03-4510-08-1,public transport,-,B1,noun,travel
4514,03-4514-12-1,publish,-,B1,verb,arts and media
4518,03-4518-08-1,pullover,-,B1,noun,clothes
4520,03-4520-08-1,pump,-,B1,noun,technology
4522,03-4522-08-1,punctuation,-,B1,noun,communication
4523,03-4523-12-1,punish,-,B1,verb,"crime, people: actions"
4526,03-4526-08-1,puppy,-,B1,noun,animals
