Root,Serial,Level,Part of Speech,addition,Explaination,ExplainationE,ExplainationC
6639,02-6639-08-1,A2,noun,-,,-,-
6641,02-6641-08-1,A2,noun,-,,-,-
6642,02-6642-02-1,A2,adverb,-,,-,-
6644,02-6644-02-1,A2,adverb,-,,-,-
6644,02-6644-02-2,A2,adverb,-,,-,-
6647,02-6647-08-1,A2,noun,-,,-,-
6648,02-6648-11-1,A2,pronoun,-,,-,-
6652,02-6652-11-1,A2,pronoun,-,,-,-
6653,02-6653-11-1,A2,pronoun,-,,-,-
6656,02-6656-09-1,A2,number,-,,-,-
0048,03-0048-08-1,B1,noun,-,,-,-
0055,03-0055-02-1,B1,adverb,-,,-,-
0056,03-0056-02-1,B1,adverb,-,,-,-
0060,03-0060-01-1,B1,adjective,-,,-,-
0062,03-0062-02-1,B1,adverb,-,,-,-
0070,03-0070-08-1,B1,noun,-,,-,-
0071,03-0071-12-1,B1,verb,-,,-,-
0072,03-0072-01-1,B1,adjective,-,,-,-
0075,03-0075-08-1,B1,noun,-,,-,-
0075,03-0075-08-2,B1,noun,-,,-,-
0082,03-0082-08-1,B1,noun,-,,-,-
0083,03-0083-12-1,B1,verb,-,,-,-
0083,03-0083-12-2,B1,verb,-,,-,-
0085,03-0085-10-1,B1,preposition,-,,-,-
0086,03-0086-08-1,B1,noun,-,,-,-
0088,03-0088-08-1,B1,noun,-,,-,-
0092,03-0092-01-1,B1,adjective,-,,-,-
0093,03-0093-02-1,B1,adverb,-,,-,-
0096,03-0096-08-1,B1,noun,-,,-,-
0097,03-0097-12-1,B1,verb,-,,-,-
0098,03-0098-08-1,B1,noun,-,,-,-
0105,03-0105-12-1,B1,verb,-,,-,-
0105,03-0105-12-2,B1,verb,-,,-,-
0105,03-0105-08-3,B1,noun,-,,-,-
0106,03-0106-08-1,B1,noun,-,,-,-
0107,03-0107-01-1,B1,adjective,-,,-,-
0107,03-0107-01-2,B1,adjective,-,,-,-
0112,03-0112-02-1,B1,adverb,-,,-,-
0113,03-0113-08-1,B1,noun,-,,-,-
0116,03-0116-12-1,B1,verb,-,,-,-
0135,03-0135-12-1,B1,verb,-,,-,-
0136,03-0136-08-1,B1,noun,-,,-,-
0137,03-0137-12-1,B1,verb,-,,-,-
0145,03-0145-01-1,B1,adjective,-,,-,-
0146,03-0146-08-1,B1,noun,-,,-,-
0150,03-0150-08-1,B1,noun,-,,-,-
0151,03-0151-12-1,B1,verb,-,,-,-
0151,03-0151-12-2,B1,verb,-,,-,-
0155,03-0155-12-1,B1,verb,-,,-,-
0165,03-0165-01-1,B1,adjective,-,,-,-
0166,03-0166-10-1,B1,preposition,-,,-,-
0166,03-0166-04-2,B1,conjunction,-,,-,-
0170,03-0170-10-1,B1,preposition,-,,-,-
0171,03-0171-08-1,B1,noun,-,,-,-
0173,03-0173-08-1,B1,noun,-,,-,-
0176,03-0176-08-1,B1,noun,-,,-,-
0181,03-0181-12-1,B1,verb,-,,-,-
0184,03-0184-02-1,B1,adverb,-,,-,-
0184,03-0184-02-2,B1,adverb,-,,-,-
0186,03-0186-08-1,B1,noun,-,,-,-
0188,03-0188-08-1,B1,noun,-,,-,-
0189,03-0189-08-1,B1,noun,-,,-,-
0191,03-0191-08-1,B1,noun,-,,-,-
0193,03-0193-08-1,B1,noun,-,,-,-
0193,03-0193-08-2,B1,noun,-,,-,-
0199,03-0199-01-1,B1,adjective,-,,-,-
0201,03-0201-01-1,B1,adjective,-,,-,-
0202,03-0202-01-1,B1,adjective,-,,-,-
0203,03-0203-05-1,B1,determiner,-,,-,-
0213,03-0213-12-1,B1,verb,-,,-,-
0204,03-0204-01-1,B1,adjective,-,,-,-
0218,03-0218-10-1,B1,preposition,-,,-,-
0218,03-0218-02-2,B1,adverb,-,,-,-
0218,03-0218-02-3,B1,adverb,-,,-,-
0220,03-0220-02-1,B1,adverb,-,,-,-
0221,03-0221-08-1,B1,noun,-,,-,-
0223,03-0223-02-1,B1,adverb,-,,-,-
0224,03-0224-01-1,B1,adjective,-,,-,-
0231,03-0231-04-1,B1,conjunction,-,,-,-
0231,03-0231-04-2,B1,conjunction,-,,-,-
0232,03-0232-02-1,B1,adverb,-,,-,-
0236,03-0236-01-1,B1,adjective,-,,-,-
0238,03-0238-01-1,B1,adjective,-,,-,-
0239,03-0239-02-1,B1,adverb,-,,-,-
0243,03-0243-08-1,B1,noun,-,,-,-
0249,03-0249-10-1,B1,preposition,-,,-,-
0251,03-0251-08-1,B1,noun,-,,-,-
0256,03-0256-01-1,B1,adjective,-,,-,-
0266,03-0266-01-1,B1,adjective,-,,-,-
0267,03-0267-04-1,B1,conjunction,-,,-,-
0268,03-0268-08-1,B1,noun,-,,-,-
0271,03-0271-02-1,B1,adverb,-,,-,-
0274,03-0274-01-1,B1,adjective,-,,-,-
0275,03-0275-08-1,B1,noun,-,,-,-
0276,03-0276-08-1,B1,noun,-,,-,-
0277,03-0277-08-1,B1,noun,-,,-,-
0278,03-0278-12-1,B1,verb,-,,-,-
0279,03-0279-08-1,B1,noun,-,,-,-
0280,03-0280-12-1,B1,verb,-,,-,-
0282,03-0282-01-1,B1,adjective,-,,-,-
0283,03-0283-01-1,B1,adjective,-,,-,-
0284,03-0284-01-1,B1,adjective,-,,-,-
0288,03-0288-08-1,B1,noun,-,,-,-
0288,03-0288-12-2,B1,verb,-,,-,-
0289,03-0289-08-1,B1,noun,-,,-,-
0294,03-0294-08-1,B1,noun,-,,-,-
0294,03-0294-01-2,B1,adjective,-,,-,-
0296,03-0296-01-1,B1,adjective,-,,-,-
0298,03-0298-02-1,B1,adverb,-,,-,-
0299,03-0299-11-1,B1,pronoun,-,,-,-
0302,03-0302-11-1,B1,pronoun,-,,-,-
0304,03-0304-02-1,B1,adverb,-,,-,-
0306,03-0306-02-1,B1,adverb,-,,-,-
0310,03-0310-08-1,B1,noun,-,,-,-
0309,03-0309-12-1,B1,verb,-,,-,-
0316,03-0316-12-1,B1,verb,-,,-,-
0316,03-0316-12-2,B1,verb,-,,-,-
0317,03-0317-08-1,B1,noun,-,,-,-
0323,03-0323-08-1,B1,noun,-,,-,-
0324,03-0324-12-1,B1,verb,-,,-,-
0329,03-0329-12-1,B1,verb,-,,-,-
0333,03-0333-12-1,B1,verb,-,,-,-
0335,03-0335-02-1,B1,adverb,-,,-,-
0340,03-0340-08-1,B1,noun,-,,-,-
0341,03-0341-08-1,B1,noun,-,,-,-
0341,03-0341-08-2,B1,noun,-,,-,-
0342,03-0342-08-1,B1,noun,-,,-,-
0343,03-0343-12-1,B1,verb,-,,-,-
0344,03-0344-08-1,B1,noun,-,,-,-
0351,03-0351-02-1,B1,adverb,-,,-,-
0351,03-0351-02-2,B1,adverb,-,,-,-
0353,03-0353-12-1,B1,verb,-,,-,-
0354,03-0354-08-1,B1,noun,-,,-,-
0355,03-0355-12-1,B1,verb,-,,-,-
0356,03-0356-08-1,B1,noun,-,,-,-
0361,03-0361-08-1,B1,noun,-,,-,-
0361,03-0361-08-2,B1,noun,-,,-,-
0367,03-0367-02-1,B1,adverb,-,,-,-
0367,03-0367-04-2,B1,conjunction,-,,-,-
0367,03-0367-04-3,B1,conjunction,-,,-,-
0368,03-0368-01-1,B1,adjective,-,,-,-
0370,03-0370-12-1,B1,verb,-,,-,-
0370,03-0370-12-2,B1,verb,-,,-,-
0370,03-0370-12-3,B1,verb,-,,-,-
0371,03-0371-01-1,B1,adjective,-,,-,-
0374,03-0374-08-1,B1,noun,-,,-,-
0387,03-0387-08-1,B1,noun,-,,-,-
0398,03-0398-10-1,B1,preposition,-,,-,-
0399,03-0399-08-1,B1,noun,-,,-,-
0401,03-0401-08-1,B1,noun,-,,-,-
0402,03-0402-08-1,B1,noun,-,,-,-
0405,03-0405-12-1,B1,verb,-,,-,-
0405,03-0405-12-2,B1,verb,-,,-,-
0407,03-0407-12-1,B1,verb,-,,-,-
0407,03-0407-08-2,B1,noun,-,,-,-
0407,03-0407-08-3,B1,noun,-,,-,-
0410,03-0410-12-1,B1,verb,-,,-,-
0411,03-0411-12-1,B1,verb,-,,-,-
0413,03-0413-08-1,B1,noun,-,,-,-
0414,03-0414-08-1,B1,noun,-,,-,-
0415,03-0415-12-1,B1,verb,-,,-,-
0416,03-0416-08-1,B1,noun,-,,-,-
0421,03-0421-08-1,B1,noun,-,,-,-
0425,03-0425-08-1,B1,noun,-,,-,-
0434,03-0434-01-1,B1,adjective,-,,-,-
0434,03-0434-08-2,B1,noun,-,,-,-
0434,03-0434-08-3,B1,noun,-,,-,-
0435,03-0435-12-1,B1,verb,-,,-,-
0436,03-0436-01-1,B1,adjective,-,,-,-
0440,03-0440-02-1,B1,adverb,-,,-,-
0443,03-0443-01-1,B1,adjective,-,,-,-
0446,03-0446-12-1,B1,verb,-,,-,-
0447,03-0447-08-1,B1,noun,-,,-,-
0448,03-0448-02-1,B1,adverb,-,,-,-
0449,03-0449-08-1,B1,noun,-,,-,-
0450,03-0450-08-1,B1,noun,-,,-,-
0452,03-0452-08-1,B1,noun,-,,-,-
0453,03-0453-08-1,B1,noun,-,,-,-
0454,03-0454-08-1,B1,noun,-,,-,-
0457,03-0457-02-1,B1,adverb,-,,-,-
0458,03-0458-08-1,B1,noun,-,,-,-
0460,03-0460-01-1,B1,adjective,-,,-,-
0460,03-0460-01-2,B1,adjective,-,,-,-
0460,03-0460-01-3,B1,adjective,-,,-,-
0466,03-0466-08-1,B1,noun,-,,-,-
0468,03-0468-08-1,B1,noun,-,,-,-
0472,03-0472-08-1,B1,noun,-,,-,-
0473,03-0473-01-1,B1,adjective,-,,-,-
0475,03-0475-08-1,B1,noun,-,,-,-
0480,03-0480-08-1,B1,noun,-,,-,-
0483,03-0483-08-1,B1,noun,-,,-,-
0487,03-0487-08-1,B1,noun,-,,-,-
0488,03-0488-12-1,B1,verb,-,,-,-
0489,03-0489-08-1,B1,noun,-,,-,-
0494,03-0494-08-1,B1,noun,-,,-,-
0500,03-0500-01-1,B1,adjective,-,,-,-
0500,03-0500-01-2,B1,adjective,-,,-,-
0500,03-0500-01-3,B1,adjective,-,,-,-
0502,03-0502-08-1,B1,noun,-,,-,-
0504,03-0504-08-1,B1,noun,-,,-,-
0506,03-0506-08-1,B1,noun,-,,-,-
0510,03-0510-08-1,B1,noun,-,,-,-
0511,03-0511-08-1,B1,noun,-,,-,-
0519,03-0519-12-1,B1,verb,-,,-,-
0519,03-0519-12-2,B1,verb,-,,-,-
0521,03-0521-02-1,B1,adverb,-,,-,-
0522,03-0522-08-1,B1,noun,-,,-,-
0524,03-0524-10-1,B1,preposition,-,,-,-
0527,03-0527-08-1,B1,noun,-,,-,-
0528,03-0528-08-1,B1,noun,-,,-,-
0530,03-0530-10-1,B1,preposition,-,,-,-
0530,03-0530-10-2,B1,preposition,-,,-,-
0530,03-0530-04-3,B1,conjunction,-,,-,-
0530,03-0530-04-4,B1,conjunction,-,,-,-
0535,03-0535-12-1,B1,verb,-,,-,-
0535,03-0535-12-2,B1,verb,-,,-,-
0536,03-0536-08-1,B1,noun,-,,-,-
0537,03-0537-10-1,B1,preposition,-,,-,-
0537,03-0537-10-2,B1,preposition,-,,-,-
0537,03-0537-02-3,B1,adverb,-,,-,-
0537,03-0537-02-4,B1,adverb,-,,-,-
0540,03-0540-08-1,B1,noun,-,,-,-
0543,03-0543-02-1,B1,adverb,-,,-,-
0549,03-0549-08-1,B1,noun,-,,-,-
0552,03-0552-02-1,B1,adverb,-,,-,-
0552,03-0552-10-2,B1,preposition,-,,-,-
0552,03-0552-02-3,B1,adverb,-,,-,-
0553,03-0553-02-1,B1,adverb,-,,-,-
0558,03-0558-10-1,B1,preposition,-,,-,-
0566,03-0566-08-1,B1,noun,-,,-,-
0571,03-0571-08-1,B1,noun,-,,-,-
0573,03-0573-08-1,B1,noun,-,,-,-
0577,03-0577-08-1,B1,noun,-,,-,-
0581,03-0581-12-1,B1,verb,-,,-,-
0582,03-0582-01-1,B1,adjective,-,,-,-
0588,03-0588-12-1,B1,verb,-,,-,-
0590,03-0590-01-1,B1,adjective,-,,-,-
0593,03-0593-12-1,B1,verb,-,,-,-
0595,03-0595-01-1,B1,adjective,-,,-,-
0599,03-0599-08-1,B1,noun,-,,-,-
0599,03-0599-08-2,B1,noun,-,,-,-
0600,03-0600-12-1,B1,verb,-,,-,-
0600,03-0600-08-2,B1,noun,-,,-,-
0601,03-0601-08-1,B1,noun,-,,-,-
0605,03-0605-12-1,B1,verb,-,,-,-
0605,03-0605-12-2,B1,verb,-,,-,-
0609,03-0609-12-1,B1,verb,-,,-,-
0613,03-0613-08-1,B1,noun,-,,-,-
0614,03-0614-12-1,B1,verb,-,,-,-
0614,03-0614-12-2,B1,verb,-,,-,-
0617,03-0617-01-1,B1,adjective,-,,-,-
0619,03-0619-12-1,B1,verb,-,,-,-
0619,03-0619-08-2,B1,noun,-,,-,-
0623,03-0623-08-1,B1,noun,-,,-,-
0625,03-0625-08-1,B1,noun,-,,-,-
0627,03-0627-08-1,B1,noun,-,,-,-
0633,03-0633-08-1,B1,noun,-,,-,-
0634,03-0634-08-1,B1,noun,-,,-,-
0644,03-0644-08-1,B1,noun,-,,-,-
0644,03-0644-08-2,B1,noun,-,,-,-
0644,03-0644-08-3,B1,noun,-,,-,-
0651,03-0651-08-1,B1,noun,-,,-,-
0655,03-0655-08-1,B1,noun,-,,-,-
0658,03-0658-08-1,B1,noun,-,,-,-
0659,03-0659-08-1,B1,noun,-,,-,-
0659,03-0659-08-2,B1,noun,-,,-,-
0661,03-0661-01-1,B1,adjective,-,,-,-
0664,03-0664-02-1,B1,adverb,-,,-,-
0663,03-0663-01-1,B1,adjective,-,,-,-
0667,03-0667-12-1,B1,verb,-,,-,-
0667,03-0667-08-2,B1,noun,-,,-,-
0673,03-0673-08-1,B1,noun,-,,-,-
0672,03-0672-08-1,B1,noun,-,,-,-
0674,03-0674-12-1,B1,verb,-,,-,-
0677,03-0677-08-1,B1,noun,-,,-,-
0681,03-0681-08-1,B1,noun,-,,-,-
0683,03-0683-01-1,B1,adjective,-,,-,-
0684,03-0684-02-1,B1,adverb,-,,-,-
0685,03-0685-01-1,B1,adjective,-,,-,-
0687,03-0687-01-1,B1,adjective,-,,-,-
0687,03-0687-01-2,B1,adjective,-,,-,-
0690,03-0690-01-1,B1,adjective,-,,-,-
0696,03-0696-08-1,B1,noun,-,,-,-
0697,03-0697-08-1,B1,noun,-,,-,-
0709,03-0709-08-1,B1,noun,-,,-,-
0711,03-0711-08-1,B1,noun,-,,-,-
0713,03-0713-08-1,B1,noun,-,,-,-
0717,03-0717-08-1,B1,noun,-,,-,-
0723,03-0723-08-1,B1,noun,-,,-,-
0723,03-0723-08-2,B1,noun,-,,-,-
0732,03-0732-12-1,B1,verb,-,,-,-
0732,03-0732-12-2,B1,verb,-,,-,-
0732,03-0732-12-3,B1,verb,-,,-,-
0732,03-0732-12-4,B1,verb,-,,-,-
0733,03-0733-01-1,B1,adjective,-,,-,-
0735,03-0735-12-1,B1,verb,-,,-,-
0740,03-0740-08-1,B1,noun,-,,-,-
0744,03-0744-04-1,B1,conjunction,-,,-,-
0744,03-0744-10-2,B1,preposition,-,,-,-
0745,03-0745-08-1,B1,noun,-,,-,-
0747,03-0747-08-1,B1,noun,-,,-,-
0748,03-0748-08-1,B1,noun,-,,-,-
0748,03-0748-08-2,B1,noun,-,,-,-
0750,03-0750-08-1,B1,noun,-,,-,-
0752,03-0752-10-1,B1,preposition,-,,-,-
0754,03-0754-08-1,B1,noun,-,,-,-
0755,03-0755-08-1,B1,noun,-,,-,-
0756,03-0756-08-1,B1,noun,-,,-,-
0758,03-0758-08-1,B1,noun,-,,-,-
0760,03-0760-08-1,B1,noun,-,,-,-
0764,03-0764-08-1,B1,noun,-,,-,-
0766,03-0766-08-1,B1,noun,-,,-,-
0767,03-0767-12-1,B1,verb,-,,-,-
0767,03-0767-12-2,B1,verb,-,,-,-
0767,03-0767-08-3,B1,noun,-,,-,-
0768,03-0768-01-1,B1,adjective,-,,-,-
0768,03-0768-01-2,B1,adjective,-,,-,-
0770,03-0770-08-1,B1,noun,-,,-,-
0772,03-0772-08-1,B1,noun,-,,-,-
0775,03-0775-08-1,B1,noun,-,,-,-
0777,03-0777-07-1,B1,modal verb,-,,-,-
0778,03-0778-08-1,B1,noun,-,,-,-
0779,03-0779-12-1,B1,verb,-,,-,-
0782,03-0782-08-1,B1,noun,-,,-,-
0781,03-0781-08-1,B1,noun,-,,-,-
0783,03-0783-08-1,B1,noun,-,,-,-
0786,03-0786-08-1,B1,noun,-,,-,-
0795,03-0795-08-1,B1,noun,-,,-,-
0803,03-0803-08-1,B1,noun,-,,-,-
0803,03-0803-08-2,B1,noun,-,,-,-
0806,03-0806-08-1,B1,noun,-,,-,-
0806,03-0806-12-2,B1,verb,-,,-,-
0806,03-0806-12-3,B1,verb,-,,-,-
0807,03-0807-08-1,B1,noun,-,,-,-
0811,03-0811-01-1,B1,adjective,-,,-,-
0820,03-0820-12-1,B1,verb,-,,-,-
0823,03-0823-08-1,B1,noun,-,,-,-
0824,03-0824-08-1,B1,noun,-,,-,-
0825,03-0825-08-1,B1,noun,-,,-,-
0829,03-0829-01-1,B1,adjective,-,,-,-
0835,03-0835-12-1,B1,verb,-,,-,-
0840,03-0840-08-1,B1,noun,-,,-,-
0844,03-0844-08-1,B1,noun,-,,-,-
0005,03-0005-08-1,B1,noun,-,,-,-
0847,03-0847-12-1,B1,verb,-,,-,-
0848,03-0848-08-1,B1,noun,-,,-,-
0849,03-0849-08-1,B1,noun,-,,-,-
0857,03-0857-01-1,B1,adjective,-,,-,-
0858,03-0858-08-1,B1,noun,-,,-,-
0862,03-0862-08-1,B1,noun,-,,-,-
0863,03-0863-01-1,B1,adjective,-,,-,-
0863,03-0863-01-2,B1,adjective,-,,-,-
0863,03-0863-01-3,B1,adjective,-,,-,-
0866,03-0866-08-1,B1,noun,-,,-,-
0867,03-0867-08-1,B1,noun,-,,-,-
0869,03-0869-08-1,B1,noun,-,,-,-
0870,03-0870-01-1,B1,adjective,-,,-,-
0872,03-0872-08-1,B1,noun,-,,-,-
0873,03-0873-08-1,B1,noun,-,,-,-
0874,03-0874-08-1,B1,noun,-,,-,-
0874,03-0874-08-2,B1,noun,-,,-,-
0874,03-0874-08-3,B1,noun,-,,-,-
0876,03-0876-12-1,B1,verb,-,,-,-
0876,03-0876-08-2,B1,noun,-,,-,-
0876,03-0876-08-3,B1,noun,-,,-,-
0876,03-0876-08-4,B1,noun,-,,-,-
0882,03-0882-08-1,B1,noun,-,,-,-
0883,03-0883-08-1,B1,noun,-,,-,-
0883,03-0883-08-2,B1,noun,-,,-,-
0885,03-0885-12-1,B1,verb,-,,-,-
0885,03-0885-08-2,B1,noun,-,,-,-
0888,03-0888-08-1,B1,noun,-,,-,-
0890,03-0890-01-1,B1,adjective,-,,-,-
0894,03-0894-08-1,B1,noun,-,,-,-
0898,03-0898-12-1,B1,verb,-,,-,-
0898,03-0898-08-2,B1,noun,-,,-,-
0900,03-0900-08-1,B1,noun,-,,-,-
0899,03-0899-08-1,B1,noun,-,,-,-
0901,03-0901-08-1,B1,noun,-,,-,-
0901,03-0901-08-2,B1,noun,-,,-,-
0902,03-0902-08-1,B1,noun,-,,-,-
0905,03-0905-01-1,B1,adjective,-,,-,-
0007,03-0007-06-1,B1,exclamation,-,,-,-
0007,03-0007-06-2,B1,exclamation,-,,-,-
0911,03-0911-08-1,B1,noun,-,,-,-
0917,03-0917-08-1,B1,noun,-,,-,-
0919,03-0919-08-1,B1,noun,-,,-,-
0923,03-0923-08-1,B1,noun,-,,-,-
0929,03-0929-08-1,B1,noun,-,,-,-
0932,03-0932-08-1,B1,noun,-,,-,-
0932,03-0932-08-2,B1,noun,-,,-,-
0932,03-0932-08-3,B1,noun,-,,-,-
0942,03-0942-12-1,B1,verb,-,,-,-
0947,03-0947-08-1,B1,noun,-,,-,-
0954,03-0954-12-1,B1,verb,-,,-,-
0969,03-0969-01-1,B1,adjective,-,,-,-
0969,03-0969-01-2,B1,adjective,-,,-,-
0969,03-0969-12-3,B1,verb,-,,-,-
0970,03-0970-02-1,B1,adverb,-,,-,-
0971,03-0971-01-1,B1,adjective,-,,-,-
0977,03-0977-08-1,B1,noun,-,,-,-
0976,03-0976-08-1,B1,noun,-,,-,-
0982,03-0982-08-1,B1,noun,-,,-,-
0985,03-0985-01-1,B1,adjective,-,,-,-
0985,03-0985-02-2,B1,adverb,-,,-,-
0996,03-0996-08-1,B1,noun,-,,-,-
0996,03-0996-08-2,B1,noun,-,,-,-
1001,03-1001-08-1,B1,noun,-,,-,-
1004,03-1004-08-1,B1,noun,-,,-,-
1008,03-1008-08-1,B1,noun,-,,-,-
1009,03-1009-08-1,B1,noun,-,,-,-
1014,03-1014-08-1,B1,noun,-,,-,-
1018,03-1018-01-1,B1,adjective,-,,-,-
1023,03-1023-08-1,B1,noun,-,,-,-
1025,03-1025-12-1,B1,verb,-,,-,-
1026,03-1026-08-1,B1,noun,-,,-,-
1026,03-1026-08-2,B1,noun,-,,-,-
1032,03-1032-01-1,B1,adjective,-,,-,-
1034,03-1034-12-1,B1,verb,-,,-,-
1041,03-1041-08-1,B1,noun,-,,-,-
1043,03-1043-01-1,B1,adjective,-,,-,-
1047,03-1047-08-1,B1,noun,-,,-,-
1046,03-1046-01-1,B1,adjective,-,,-,-
1052,03-1052-08-1,B1,noun,-,,-,-
1060,03-1060-01-1,B1,adjective,-,,-,-
1060,03-1060-01-2,B1,adjective,-,,-,-
1061,03-1061-08-1,B1,noun,-,,-,-
1063,03-1063-12-1,B1,verb,-,,-,-
1064,03-1064-08-1,B1,noun,-,,-,-
1072,03-1072-12-1,B1,verb,-,,-,-
1076,03-1076-12-1,B1,verb,-,,-,-
1081,03-1081-08-1,B1,noun,-,,-,-
1083,03-1083-12-1,B1,verb,-,,-,-
1084,03-1084-08-1,B1,noun,-,,-,-
1085,03-1085-01-1,B1,adjective,-,,-,-
1085,03-1085-01-2,B1,adjective,-,,-,-
1086,03-1086-02-1,B1,adverb,-,,-,-
1092,03-1092-01-1,B1,adjective,-,,-,-
1100,03-1100-08-1,B1,noun,-,,-,-
1112,03-1112-12-1,B1,verb,-,,-,-
1122,03-1122-08-1,B1,noun,-,,-,-
1127,03-1127-08-1,B1,noun,-,,-,-
1130,03-1130-08-1,B1,noun,-,,-,-
1134,03-1134-01-1,B1,adjective,-,,-,-
1138,03-1138-12-1,B1,verb,-,,-,-
1144,03-1144-01-1,B1,adjective,-,,-,-
1145,03-1145-01-1,B1,adjective,-,,-,-
1151,03-1151-12-1,B1,verb,-,,-,-
1152,03-1152-08-1,B1,noun,-,,-,-
1165,03-1165-12-1,B1,verb,-,,-,-
1173,03-1173-08-1,B1,noun,-,,-,-
1190,03-1190-08-1,B1,noun,-,,-,-
1191,03-1191-12-1,B1,verb,-,,-,-
1197,03-1197-08-1,B1,noun,-,,-,-
1197,03-1197-08-2,B1,noun,-,,-,-
1198,03-1198-08-1,B1,noun,-,,-,-
1201,03-1201-08-1,B1,noun,-,,-,-
1205,03-1205-12-1,B1,verb,-,,-,-
1205,03-1205-12-2,B1,verb,-,,-,-
1211,03-1211-08-1,B1,noun,-,,-,-
1219,03-1219-12-1,B1,verb,-,,-,-
1219,03-1219-12-2,B1,verb,-,,-,-
1223,03-1223-01-1,B1,adjective,-,,-,-
1223,03-1223-01-2,B1,adjective,-,,-,-
1233,03-1233-12-1,B1,verb,-,,-,-
1240,03-1240-01-1,B1,adjective,-,,-,-
1247,03-1247-08-1,B1,noun,-,,-,-
1250,03-1250-08-1,B1,noun,-,,-,-
1255,03-1255-01-1,B1,adjective,-,,-,-
1256,03-1256-08-1,B1,noun,-,,-,-
1257,03-1257-02-1,B1,adverb,-,,-,-
1266,03-1266-01-1,B1,adjective,-,,-,-
1267,03-1267-08-1,B1,noun,-,,-,-
1268,03-1268-08-1,B1,noun,-,,-,-
1269,03-1269-12-1,B1,verb,-,,-,-
1269,03-1269-08-2,B1,noun,-,,-,-
1270,03-1270-07-1,B1,modal verb,-,,-,-
1270,03-1270-07-2,B1,modal verb,-,,-,-
1270,03-1270-07-3,B1,modal verb,-,,-,-
1274,03-1274-12-1,B1,verb,-,,-,-
1274,03-1274-12-2,B1,verb,-,,-,-
1275,03-1275-08-1,B1,noun,-,,-,-
1283,03-1283-08-1,B1,noun,-,,-,-
1283,03-1283-08-2,B1,noun,-,,-,-
1286,03-1286-08-1,B1,noun,-,,-,-
1287,03-1287-08-1,B1,noun,-,,-,-
1288,03-1288-08-1,B1,noun,-,,-,-
1292,03-1292-12-1,B1,verb,-,,-,-
1292,03-1292-12-2,B1,verb,-,,-,-
1292,03-1292-08-3,B1,noun,-,,-,-
1292,03-1292-08-4,B1,noun,-,,-,-
1301,03-1301-12-1,B1,verb,-,,-,-
1301,03-1301-08-2,B1,noun,-,,-,-
1307,03-1307-08-1,B1,noun,-,,-,-
1308,03-1308-12-1,B1,verb,-,,-,-
1310,03-1310-01-1,B1,adjective,-,,-,-
1313,03-1313-08-1,B1,noun,-,,-,-
1315,03-1315-08-1,B1,noun,-,,-,-
1315,03-1315-08-2,B1,noun,-,,-,-
1318,03-1318-08-1,B1,noun,-,,-,-
1320,03-1320-08-1,B1,noun,-,,-,-
1320,03-1320-08-2,B1,noun,-,,-,-
1321,03-1321-08-1,B1,noun,-,,-,-
1331,03-1331-08-1,B1,noun,-,,-,-
1332,03-1332-08-1,B1,noun,-,,-,-
1333,03-1333-08-1,B1,noun,-,,-,-
1339,03-1339-01-1,B1,adjective,-,,-,-
1342,03-1342-08-1,B1,noun,-,,-,-
1345,03-1345-12-1,B1,verb,-,,-,-
1345,03-1345-08-2,B1,noun,-,,-,-
1347,03-1347-08-1,B1,noun,-,,-,-
1350,03-1350-01-1,B1,adjective,-,,-,-
1350,03-1350-01-2,B1,adjective,-,,-,-
1352,03-1352-08-1,B1,noun,-,,-,-
1352,03-1352-08-2,B1,noun,-,,-,-
1354,03-1354-08-1,B1,noun,-,,-,-
1359,03-1359-01-1,B1,adjective,-,,-,-
1360,03-1360-02-1,B1,adverb,-,,-,-
1361,03-1361-01-1,B1,adjective,-,,-,-
1362,03-1362-08-1,B1,noun,-,,-,-
1365,03-1365-08-1,B1,noun,-,,-,-
1370,03-1370-08-1,B1,noun,-,,-,-
1372,03-1372-08-1,B1,noun,-,,-,-
1375,03-1375-08-1,B1,noun,-,,-,-
1376,03-1376-12-1,B1,verb,-,,-,-
1376,03-1376-08-2,B1,noun,-,,-,-
0006,03-0006-08-1,B1,noun,-,,-,-
1380,03-1380-12-1,B1,verb,-,,-,-
1382,03-1382-08-1,B1,noun,-,,-,-
1387,03-1387-08-1,B1,noun,-,,-,-
1387,03-1387-12-2,B1,verb,-,,-,-
1388,03-1388-01-1,B1,adjective,-,,-,-
1389,03-1389-06-1,B1,exclamation,-,,-,-
1391,03-1391-08-1,B1,noun,-,,-,-
1394,03-1394-08-1,B1,noun,-,,-,-
1396,03-1396-02-1,B1,adverb,-,,-,-
1403,03-1403-08-1,B1,noun,-,,-,-
1403,03-1403-08-2,B1,noun,-,,-,-
1403,03-1403-12-3,B1,verb,-,,-,-
1420,03-1420-01-1,B1,adjective,-,,-,-
1424,03-1424-08-1,B1,noun,-,,-,-
1439,03-1439-08-1,B1,noun,-,,-,-
1444,03-1444-12-1,B1,verb,-,,-,-
1446,03-1446-12-1,B1,verb,-,,-,-
1446,03-1446-12-2,B1,verb,-,,-,-
1449,03-1449-12-1,B1,verb,-,,-,-
1449,03-1449-08-2,B1,noun,-,,-,-
1455,03-1455-01-1,B1,adjective,-,,-,-
1455,03-1455-02-2,B1,adverb,-,,-,-
1459,03-1459-12-1,B1,verb,-,,-,-
