num,word_b,word_a
00003127,irreversible,irreversible
00003128,irritable,irritable
00003129,irritate,irritate
00003130,irritated,irritated
00003131,irritating,irritating
00003132,irritation,irritation
00003133,island,island
00003134,isolated,isolated
00003135,isolation,isolation
00003136,issue,issue
00003137,it,it
00003138,itch,itch
00003139,item,item
00003140,itinerary,itinerary
00003141,its,its
00003142,itself,itself
00003143,jacket,jacket
00003144,jail,jail
00003145,jam,jam
00003146,jar,jar
00003147,jargon,jargon
00003148,jaw,jaw
00003149,jazz,jazz
00003150,jealous,jealous
00003151,jealously,jealously
00003152,jealousy,jealousy
00003153,jeans,jeans
00003154,jet,jet
00003155,jewel,jewel
00003156,jewellery,jewellery
00003157,job,job
00003158,jog,jog
00003159,jogging,jogging
00003160,join,join
00003161,joint,joint
00003162,jointly,jointly
00003163,joke,joke
00003164,journal,journal
00003165,journalism,journalism
00003166,journalist,journalist
00003167,journey,journey
00003168,joy,joy
00003169,judge,judge
00003170,judgment,judgment
00003171,jug,jug
00003172,juggle,juggle
00003173,juice,juice
00003174,juicy,juicy
00003175,jump,jump
00003176,jumper,jumper
00003177,jungle,jungle
00003178,junior,junior
00003179,junk,junk
00003180,junk food,junk food
00003181,junk mail,junk mail
00003182,jury,jury
00003183,just,just
00003184,justice,justice
00003185,justifiable,justifiable
00003186,justification,justification
00003187,justified,justified
00003188,justify,justify
00003189,juvenile,juvenile
00003190,kangaroo,kangaroo
00003191,keen,keen
00003192,keep,keep
00003193,keeper,keeper
00003194,kettle,kettle
00003195,key,key
00003196,keyboard,keyboard
00003197,kick,kick
00003198,kid,kid
00003199,kidney,kidney
00003200,kill,kill
00003201,killer,killer
00003202,killing,killing
00003203,kilo,kilo
00003204,kilogram,kilogram
00003205,kilometre,kilometre
00003206,kind,kind
00003207,kindly,kindly
00003208,kindness,kindness
00003209,king,king
00003210,kingdom,kingdom
00003211,kiss,kiss
00003212,kit,kit
00003213,kitchen,kitchen
00003214,kite,kite
00003215,kitten,kitten
00003216,knee,knee
00003217,kneel,kneel
00003218,knickers,knickers
00003219,knife,knife
00003220,knit,knit
00003221,knob,knob
00003222,knock,knock
00003223,knot,knot
00003224,know,know
00003225,knowingly,knowingly
00003226,knowledge,knowledge
00003227,knowledgeable,knowledgeable
00003228,known,known
00003229,knuckle,knuckle
00003230,lab,lab
00003231,label,label
00003232,laboratory,laboratory
00003233,labour,labour
00003234,lack,lack
00003235,lad,lad
00003236,ladder,ladder
00003237,lady,lady
00003238,laid-back,laid-back
00003239,lake,lake
00003240,lamb,lamb
00003241,lamp,lamp
00003242,land,land
00003243,landing,landing
00003244,landlady,landlady
00003245,landlord,landlord
00003246,landmark,landmark
00003247,landscape,landscape
00003248,lane,lane
00003249,language,language
00003250,lap,lap
00003251,laptop,laptop
00003252,large,large
00003253,largely,largely
00003254,laser,laser
00003255,last,last
00003256,last-minute,last-minute
00003257,lastly,lastly
00003258,late,late
00003259,lately,lately
00003260,later,later
00003261,latest,latest
00003262,latter,latter
00003263,laugh,laugh
00003264,laughter,laughter
00003265,launch,launch
00003266,laundry,laundry
00003267,lavish,lavish
00003268,law,law
00003269,lawn,lawn
00003270,lawyer,lawyer
00003271,layer,layer
00003272,layout,layout
00003273,laziness,laziness
00003274,lazy,lazy
00003275,lead,lead
00003276,leader,leader
00003277,leadership,leadership
00003278,leading,leading
00003279,leaf,leaf
00003280,leaflet,leaflet
00003281,league,league
00003282,leak,leak
00003283,leap,leap
00003284,learn,learn
00003285,learner,learner
00003286,learning,learning
00003287,least,least
00003288,leather,leather
00003289,leave,leave
00003290,lecture,lecture
00003291,lecturer,lecturer
00003292,leek,leek
00003293,left,left
00003294,left-hand,left-hand
00003295,left-wing,left-wing
00003296,leg,leg
00003297,legacy,legacy
00003298,legal,legal
00003299,legally,legally
00003300,legend,legend
00003301,legendary,legendary
00003302,legislation,legislation
00003303,legitimate,legitimate
00003304,leisure,leisure
00003305,lemon,lemon
00003306,lemonade,lemonade
00003307,lend,lend
00003308,length,length
00003309,lengthen,lengthen
00003310,lengthy,lengthy
00003311,lenient,lenient
00003312,leopard,leopard
00003313,less,less
00003314,lessen,lessen
00003315,lesson,lesson
00003316,let,let
00003317,lethal,lethal
00003318,letter,letter
00003319,lettuce,lettuce
00003320,level,level
00003321,liability,liability
00003322,liable,liable
00003323,liar,liar
00003324,liberal,liberal
00003325,liberation,liberation
00003326,liberty,liberty
00003327,library,library
00003328,licence,licence
00003329,lick,lick
00003330,lid,lid
00003331,lie,lie
00003332,life,life
00003333,lifelong,lifelong
00003334,lifespan,lifespan
00003335,lifestyle,lifestyle
00003336,lifetime,lifetime
00003337,lift,lift
00003338,light,light
00003339,lighter,lighter
00003340,lighting,lighting
00003341,lightly,lightly
00003342,lightning,lightning
00003343,like,like
00003344,likelihood,likelihood
00003345,likely,likely
00003346,likewise,likewise
00003347,limit,limit
00003348,limitation,limitation
00003349,limited,limited
00003350,line,line
00003351,linen,linen
00003352,linger,linger
00003353,linguistic,linguistic
00003354,link,link
00003355,lion,lion
00003356,lip,lip
00003357,liquid,liquid
00003358,list,list
00003359,listen,listen
00003360,listener,listener
00003361,literacy,literacy
00003362,literal,literal
00003363,literally,literally
00003364,literary,literary
00003365,literate,literate
00003366,literature,literature
00003367,litre,litre
00003368,litter,litter
00003369,little,little
00003370,live,live
00003371,lively,lively
00003372,liver,liver
00003373,living,living
00003374,living room,living room
00003375,load,load
00003376,loaf,loaf
00003377,loan,loan
00003378,loathe,loathe
00003379,loathing,loathing
00003380,lobby,lobby
00003381,local,local
00003382,locate,locate
00003383,location,location
00003384,lock,lock
00003385,loft,loft
00003386,log,log
00003387,logic,logic
00003388,logical,logical
00003389,logically,logically
00003390,logo,logo
00003391,loneliness,loneliness
00003392,lonely,lonely
00003393,long,long
00003394,long-distance,long-distance
00003395,long-lasting,long-lasting
00003396,long-running,long-running
00003397,long-term,long-term
00003398,long-time,long-time
00003399,longevity,longevity
00003400,longing,longing
00003401,look,look
00003402,loom,loom
00003403,loose,loose
00003404,loosen,loosen
00003405,lorry,lorry
00003406,lose,lose
00003407,loss,loss
00003408,lost,lost
00003409,lottery,lottery
00003410,loud,loud
00003411,loudly,loudly
00003412,lounge,lounge
00003413,love,love
00003414,lovely,lovely
00003415,lover,lover
00003416,low,low
00003417,lower,lower
00003418,loyal,loyal
00003419,loyalty,loyalty
00003420,luck,luck
00003421,luckily,luckily
00003422,lucky,lucky
00003423,lucrative,lucrative
00003424,luggage,luggage
00003425,lump,lump
00003426,lunch,lunch
00003427,lunchtime,lunchtime
00003428,lung,lung
00003429,lure,lure
00003430,luxurious,luxurious
00003431,luxury,luxury
00003432,lyrics,lyrics
00003433,machine,machine
00003434,machinery,machinery
00003435,mad,mad
00003436,madam,madam
00003437,magazine,magazine
00003438,magic,magic
00003439,magical,magical
00003440,magistrate,magistrate
00003441,magnetic,magnetic
00003442,magnificent,magnificent
00003443,magnificently,magnificently
00003444,mail,mail
00003445,main,main
00003446,main course,main course
00003447,mainly,mainly
00003448,mainstream,mainstream
00003449,maintain,maintain
00003450,maintenance,maintenance
00003451,major,major
00003452,majority,majority
00003453,make,make
00003454,make-up,make-up
00003455,maker,maker
00003456,male,male
00003457,malicious,malicious
00003458,mall,mall
00003459,mammal,mammal
00003460,man,man
00003461,manage,manage
00003462,management,management
00003463,manager,manager
00003464,mango,mango
00003465,mankind,mankind
00003466,manner,manner
00003467,mansion,mansion
00003468,manual,manual
00003469,manufacture,manufacture
00003470,manufacturer,manufacturer
00003471,manufacturing,manufacturing
00003472,many,many
00003473,map,map
00003474,marathon,marathon
00003475,march,march
00003476,margin,margin
00003477,marginal,marginal
00003478,mark,mark
00003479,market,market
00003480,marketing,marketing
00003481,marriage,marriage
00003482,married,married
00003483,marry,marry
00003484,martial art,martial art
00003485,marvellous,marvellous
00003486,masculine,masculine
00003487,mask,mask
00003488,mass,mass
00003489,massacre,massacre
00003490,massive,massive
00003491,master,master
00003492,masterpiece,masterpiece
00003493,mat,mat
00003494,match,match
00003495,mate,mate
00003496,material,material
00003497,materialism,materialism
00003498,materialist,materialist
00003499,materialistic,materialistic
00003500,mathematical,mathematical
00003501,maths,maths
00003502,matter,matter
00003503,mature,mature
00003504,maximize,maximize
00003505,maximum,maximum
00003506,may,may
00003507,maybe,maybe
00003508,mayor,mayor
00003509,me,me
00003510,meal,meal
00003511,mean,mean
00003512,meaning,meaning
00003513,meaningful,meaningful
00003514,means,means
00003515,meanwhile,meanwhile
00003516,measure,measure
00003517,measurement,measurement
00003518,meat,meat
00003519,mechanic,mechanic
00003520,mechanical,mechanical
00003521,mechanism,mechanism
00003522,medal,medal
00003523,medical,medical
00003524,medically,medically
00003525,medication,medication
00003526,medicine,medicine
00003527,medieval,medieval
00003528,mediocre,mediocre
00003529,mediocrity,mediocrity
00003530,medium,medium
00003531,meet,meet
00003532,meeting,meeting
00003533,melody,melody
00003534,melon,melon
00003535,melt,melt
00003536,member,member
00003537,membership,membership
00003538,memo,memo
00003539,memorable,memorable
00003540,memorial,memorial
00003541,memory,memory
00003542,mend,mend
00003543,mental,mental
00003544,mentality,mentality
00003545,mentally,mentally
00003546,mention,mention
00003547,menu,menu
00003548,merciful,merciful
00003549,merciless,merciless
00003550,mercy,mercy
00003551,mere,mere
00003552,merely,merely
00003553,merge,merge
00003554,merger,merger
00003555,merit,merit
00003556,mess,mess
00003557,message,message
00003558,message board,message board
00003559,messy,messy
00003560,metal,metal
00003561,metaphor,metaphor
00003562,method,method
00003563,meticulous,meticulous
00003564,metre,metre
00003565,microphone,microphone
00003566,midday,midday
00003567,middle,middle
00003568,middle-aged,middle-aged
00003569,middle-class,middle-class
00003570,midnight,midnight
00003571,might,might
00003572,mighty,mighty
00003573,migration,migration
00003574,mild,mild
00003575,mile,mile
00003576,military,military
00003577,milk,milk
00003578,millennium,millennium
00003579,millimetre,millimetre
00003580,million,million
00003581,mind,mind
00003582,mine,mine
00003583,miner,miner
00003584,mineral water,mineral water
00003585,mingle,mingle
00003586,miniature,miniature
00003587,minimal,minimal
00003588,minimize,minimize
00003589,minimum,minimum
00003590,mining,mining
00003591,minister,minister
00003592,ministry,ministry
00003593,minor,minor
00003594,minority,minority
00003595,mint,mint
00003596,minus,minus
00003597,minute,minute
00003598,miracle,miracle
00003599,mirror,mirror
00003600,misbehave,misbehave
00003601,miserable,miserable
00003602,misery,misery
00003603,misfortune,misfortune
00003604,mishap,mishap
00003605,misinform,misinform
00003606,misinterpret,misinterpret
00003607,misinterpretation,misinterpretation
00003608,mislead,mislead
00003609,misleading,misleading
00003610,misplace,misplace
00003611,miss,miss
00003612,missile,missile
00003613,missing,missing
00003614,mission,mission
00003615,mist,mist
00003616,mistake,mistake
00003617,mistaken,mistaken
00003618,misty,misty
00003619,misunderstand,misunderstand
00003620,misunderstanding,misunderstanding
00003621,misuse,misuse
00003622,mix,mix
00003623,mixture,mixture
00003624,moan,moan
00003625,mobile,mobile
00003626,mobile phone,mobile phone
00003627,modal (verb),modal (verb)
00003628,mode,mode
00003629,model,model
00003630,moderate,moderate
00003631,moderately,moderately
00003632,modern,modern
00003633,modest,modest
00003634,modestly,modestly
00003635,modification,modification
00003636,modify,modify
00003637,moment,moment
00003638,momentum,momentum
00003639,monetary,monetary
00003640,money,money
00003641,monitor,monitor
00003642,monkey,monkey
00003643,monopoly,monopoly
00003644,monotonous,monotonous
00003645,monster,monster
00003646,month,month
00003647,monthly,monthly
00003648,monument,monument
00003649,mood,mood
00003650,moonlight,moonlight
00003651,moral,moral
00003652,morale,morale
00003653,morally,morally
00003654,more,more
00003655,moreover,moreover
00003656,morning,morning
00003657,mortality,mortality
00003658,mosque,mosque
00003659,mosquito,mosquito
00003660,most,most
00003661,mostly,mostly
00003662,mother,mother
00003663,mother-in-law,mother-in-law
00003664,motion,motion
00003665,motivate,motivate
00003666,motivated,motivated
00003667,motivation,motivation
00003668,motive,motive
00003669,motor,motor
00003670,motorbike,motorbike
00003671,motorist,motorist
00003672,motorway,motorway
00003673,mount,mount
00003674,mountain,mountain
00003675,mouse,mouse
00003676,moustache,moustache
00003677,mouth,mouth
00003678,move,move
00003679,movement,movement
00003680,movie,movie
