Root,Serial,Level,part_of_speech,Addition,Explaination,ExplainationE,ExplainationC
003581,03-003581-08-1,B1,noun,-,,-,-
003581,03-003581-12-2,B1,verb,-,,-,-
003581,03-003581-12-3,B1,verb,-,,-,-
003589,03-003589-01-1,B1,adjective,-,,-,-
003589,03-003589-08-2,B1,noun,-,,-,-
003601,03-003601-01-1,B1,adjective,-,,-,-
003611,03-003611-12-1,B1,verb,-,,-,-
003611,03-003611-12-2,B1,verb,-,,-,-
003613,03-003613-01-1,B1,adjective,-,,-,-
003622,03-003622-12-1,B1,verb,-,,-,-
003622,03-003622-08-2,B1,noun,-,,-,-
003627,03-003627-08-1,B1,noun,-,,-,-
003629,03-003629-08-1,B1,noun,-,,-,-
003632,03-003632-01-1,B1,adjective,-,,-,-
003637,03-003637-08-1,B1,noun,-,,-,-
003645,03-003645-08-1,B1,noun,-,,-,-
003648,03-003648-08-1,B1,noun,-,,-,-
003647,03-003647-01-1,B1,adjective,-,,-,-
003649,03-003649-08-1,B1,noun,-,,-,-
003654,03-003654-02-1,B1,adverb,-,,-,-
003659,03-003659-08-1,B1,noun,-,,-,-
003660,03-003660-05-1,B1,determiner,-,,-,-
003661,03-003661-02-1,B1,adverb,-,,-,-
003676,03-003676-08-1,B1,noun,-,,-,-
003678,03-003678-12-1,B1,verb,-,,-,-
003682,03-003682-02-1,B1,adverb,-,,-,-
003682,03-003682-02-2,B1,adverb,-,,-,-
003693,03-003693-08-1,B1,noun,-,,-,-
003693,03-003693-12-2,B1,verb,-,,-,-
003694,03-003694-08-1,B1,noun,-,,-,-
003702,03-003702-08-1,B1,noun,-,,-,-
003703,03-003703-07-1,B1,modal verb,-,,-,-
003711,03-003711-08-1,B1,noun,-,,-,-
003716,03-003716-12-1,B1,verb,-,,-,-
003716,03-003716-12-2,B1,verb,-,,-,-
003721,03-003721-01-1,B1,adjective,-,,-,-
003724,03-003724-01-1,B1,adjective,-,,-,-
003724,03-003724-01-2,B1,adjective,-,,-,-
003731,03-003731-01-1,B1,adjective,-,,-,-
003737,03-003737-01-1,B1,adjective,-,,-,-
003738,03-003738-02-1,B1,adverb,-,,-,-
003738,03-003738-01-2,B1,adjective,-,,-,-
003739,03-003739-02-1,B1,adverb,-,,-,-
003739,03-003739-01-2,B1,adjective,-,,-,-
003741,03-003741-01-1,B1,adjective,-,,-,-
003744,03-003744-01-1,B1,adjective,-,,-,-
003748,03-003748-12-1,B1,verb,-,,-,-
003751,03-003751-01-1,B1,adjective,-,,-,-
003760,03-003760-08-1,B1,noun,-,,-,-
003763,03-003763-08-1,B1,noun,-,,-,-
003766,03-003766-01-1,B1,adjective,-,,-,-
003770,03-003770-08-1,B1,noun,-,,-,-
003777,03-003777-01-1,B1,adjective,-,,-,-
003782,03-003782-02-1,B1,adverb,-,,-,-
003783,03-003783-02-1,B1,adverb,-,,-,-
003785,03-003785-01-1,B1,adjective,-,,-,-
003789,03-003789-08-1,B1,noun,-,,-,-
003791,03-003791-08-1,B1,noun,-,,-,-
003792,03-003792-08-1,B1,noun,-,,-,-
003793,03-003793-08-1,B1,noun,-,,-,-
003793,03-003793-08-2,B1,noun,-,,-,-
003809,03-003809-11-1,B1,pronoun,-,,-,-
003817,03-003817-02-1,B1,adverb,-,,-,-
003819,03-003819-08-1,B1,noun,-,,-,-
003819,03-003819-01-2,B1,adjective,-,,-,-
003820,03-003820-01-1,B1,adjective,-,,-,-
003821,03-003821-08-1,B1,noun,-,,-,-
003821,03-003821-01-2,B1,adjective,-,,-,-
003827,03-003827-02-1,B1,adverb,-,,-,-
003830,03-003830-08-1,B1,noun,-,,-,-
003830,03-003830-12-2,B1,verb,-,,-,-
003832,03-003832-11-1,B1,pronoun,-,,-,-
003833,03-003833-12-1,B1,verb,-,,-,-
003833,03-003833-08-2,B1,noun,-,,-,-
003833,03-003833-08-3,B1,noun,-,,-,-
003836,03-003836-08-1,B1,noun,-,,-,-
003842,03-003842-08-1,B1,noun,-,,-,-
003846,03-003846-02-1,B1,adverb,-,,-,-
003847,03-003847-02-1,B1,adverb,-,,-,-
003850,03-003850-08-1,B1,noun,-,,-,-
003862,03-003862-08-1,B1,noun,-,,-,-
003862,03-003862-08-2,B1,noun,-,,-,-
003879,03-003879-01-1,B1,adjective,-,,-,-
003881,03-003881-08-1,B1,noun,-,,-,-
003880,03-003880-02-1,B1,adverb,-,,-,-
003888,03-003888-08-1,B1,noun,-,,-,-
003893,03-003893-10-1,B1,preposition,-,,-,-
003893,03-003893-10-2,B1,preposition,-,,-,-
003894,03-003894-02-1,B1,adverb,-,,-,-
003894,03-003894-02-2,B1,adverb,-,,-,-
003894,03-003894-10-3,B1,preposition,-,,-,-
003894,03-003894-10-4,B1,preposition,-,,-,-
003900,03-003900-12-1,B1,verb,-,,-,-
003900,03-003900-12-2,B1,verb,-,,-,-
003900,03-003900-08-3,B1,noun,-,,-,-
003902,03-003902-08-1,B1,noun,-,,-,-
003902,03-003902-08-2,B1,noun,-,,-,-
003909,03-003909-08-1,B1,noun,-,,-,-
003911,03-003911-01-1,B1,adjective,-,,-,-
003912,03-003912-08-1,B1,noun,-,,-,-
003916,03-003916-10-1,B1,preposition,-,,-,-
003916,03-003916-10-2,B1,preposition,-,,-,-
003916,03-003916-10-3,B1,preposition,-,,-,-
003916,03-003916-02-4,B1,adverb,-,,-,-
003917,03-003917-02-1,B1,adverb,-,,-,-
003923,03-003923-02-1,B1,adverb,-,,-,-
003923,03-003923-02-2,B1,adverb,-,,-,-
003923,03-003923-02-3,B1,adverb,-,,-,-
003924,03-003924-10-1,B1,preposition,-,,-,-
003925,03-003925-01-1,B1,adjective,-,,-,-
003925,03-003925-12-2,B1,verb,-,,-,-
003931,03-003931-12-1,B1,verb,-,,-,-
003932,03-003932-08-1,B1,noun,-,,-,-
003934,03-003934-08-1,B1,noun,-,,-,-
003936,03-003936-08-1,B1,noun,-,,-,-
003938,03-003938-01-1,B1,adjective,-,,-,-
003938,03-003938-08-2,B1,noun,-,,-,-
003938,03-003938-02-3,B1,adverb,-,,-,-
003944,03-003944-08-1,B1,noun,-,,-,-
003946,03-003946-04-1,B1,conjunction,-,,-,-
003949,03-003949-08-1,B1,noun,-,,-,-
003952,03-003952-08-1,B1,noun,-,,-,-
003953,03-003953-01-1,B1,adjective,-,,-,-
003956,03-003956-08-1,B1,noun,-,,-,-
003956,03-003956-08-2,B1,noun,-,,-,-
003957,03-003957-12-1,B1,verb,-,,-,-
003962,03-003962-01-1,B1,adjective,-,,-,-
003962,03-003962-01-2,B1,adjective,-,,-,-
003967,03-003967-05-1,B1,determiner,-,,-,-
003968,03-003968-02-1,B1,adverb,-,,-,-
003969,03-003969-07-1,B1,modal verb,-,,-,-
003973,03-003973-02-1,B1,adverb,-,,-,-
003973,03-003973-02-2,B1,adverb,-,,-,-
003973,03-003973-02-3,B1,adverb,-,,-,-
003973,03-003973-02-4,B1,adverb,-,,-,-
003979,03-003979-02-1,B1,adverb,-,,-,-
003978,03-003978-01-1,B1,adjective,-,,-,-
003974,03-003974-10-1,B1,preposition,-,,-,-
003974,03-003974-10-2,B1,preposition,-,,-,-
003974,03-003974-10-3,B1,preposition,-,,-,-
003975,03-003975-01-1,B1,adjective,-,,-,-
003995,03-003995-08-1,B1,noun,-,,-,-
003996,03-003996-10-1,B1,preposition,-,,-,-
003996,03-003996-10-2,B1,preposition,-,,-,-
003996,03-003996-10-3,B1,preposition,-,,-,-
003996,03-003996-10-4,B1,preposition,-,,-,-
003996,03-003996-02-5,B1,adverb,-,,-,-
003996,03-003996-02-6,B1,adverb,-,,-,-
004010,03-004010-01-1,B1,adjective,-,,-,-
004019,03-004019-12-1,B1,verb,-,,-,-
004022,03-004022-12-1,B1,verb,-,,-,-
004023,03-004023-08-1,B1,noun,-,,-,-
004032,03-004032-08-1,B1,noun,-,,-,-
004036,03-004036-01-1,B1,adjective,-,,-,-
004041,03-004041-08-1,B1,noun,-,,-,-
004044,03-004044-08-1,B1,noun,-,,-,-
004048,03-004048-08-1,B1,noun,-,,-,-
004049,03-004049-08-1,B1,noun,-,,-,-
004057,03-004057-08-1,B1,noun,-,,-,-
004060,03-004060-08-1,B1,noun,-,,-,-
004064,03-004064-08-1,B1,noun,-,,-,-
004066,03-004066-08-1,B1,noun,-,,-,-
004067,03-004067-08-1,B1,noun,-,,-,-
004075,03-004075-02-1,B1,adverb,-,,-,-
004076,03-004076-02-1,B1,adverb,-,,-,-
004077,03-004077-08-1,B1,noun,-,,-,-
004068,03-004068-02-1,B1,adverb,-,,-,-
004079,03-004079-08-1,B1,noun,-,,-,-
004080,03-004080-12-1,B1,verb,-,,-,-
004080,03-004080-12-2,B1,verb,-,,-,-
004080,03-004080-12-3,B1,verb,-,,-,-
004080,03-004080-08-4,B1,noun,-,,-,-
004086,03-004086-01-1,B1,adjective,-,,-,-
004088,03-004088-08-1,B1,noun,-,,-,-
004089,03-004089-01-1,B1,adjective,-,,-,-
004089,03-004089-01-2,B1,adjective,-,,-,-
004098,03-004098-08-1,B1,noun,-,,-,-
004098,03-004098-01-2,B1,adjective,-,,-,-
004100,03-004100-08-1,B1,noun,-,,-,-
004101,03-004101-12-1,B1,verb,-,,-,-
004102,03-004102-08-1,B1,noun,-,,-,-
004104,03-004104-12-1,B1,verb,-,,-,-
004104,03-004104-08-2,B1,noun,-,,-,-
004107,03-004107-08-1,B1,noun,-,,-,-
004108,03-004108-08-1,B1,noun,-,,-,-
004109,03-004109-01-1,B1,adjective,-,,-,-
004111,03-004111-08-1,B1,noun,-,,-,-
004112,03-004112-08-1,B1,noun,-,,-,-
004113,03-004113-08-1,B1,noun,-,,-,-
004118,03-004118-08-1,B1,noun,-,,-,-
004127,03-004127-08-1,B1,noun,-,,-,-
004128,03-004128-08-1,B1,noun,-,,-,-
004132,03-004132-08-1,B1,noun,-,,-,-
004135,03-004135-02-1,B1,adverb,-,,-,-
004139,03-004139-01-1,B1,adjective,-,,-,-
004141,03-004141-02-1,B1,adverb,-,,-,-
004142,03-004142-12-1,B1,verb,-,,-,-
004143,03-004143-08-1,B1,noun,-,,-,-
004144,03-004144-08-1,B1,noun,-,,-,-
004147,03-004147-08-1,B1,noun,-,,-,-
004147,03-004147-08-2,B1,noun,-,,-,-
004149,03-004149-01-1,B1,adjective,-,,-,-
004151,03-004151-08-1,B1,noun,-,,-,-
004152,03-004152-12-1,B1,verb,-,,-,-
004158,03-004158-01-1,B1,adjective,-,,-,-
004158,03-004158-01-2,B1,adjective,-,,-,-
004158,03-004158-01-3,B1,adjective,-,,-,-
004160,03-004160-02-1,B1,adverb,-,,-,-
004163,03-004163-12-1,B1,verb,-,,-,-
004173,03-004173-08-1,B1,noun,-,,-,-
004182,03-004182-08-1,B1,noun,-,,-,-
004186,03-004186-08-1,B1,noun,-,,-,-
004187,03-004187-08-1,B1,noun,-,,-,-
004192,03-004192-12-1,B1,verb,-,,-,-
004192,03-004192-12-2,B1,verb,-,,-,-
004194,03-004194-08-1,B1,noun,-,,-,-
004196,03-004196-08-1,B1,noun,-,,-,-
004197,03-004197-08-1,B1,noun,-,,-,-
004199,03-004199-08-1,B1,noun,-,,-,-
004200,03-004200-08-1,B1,noun,-,,-,-
004203,03-004203-08-1,B1,noun,-,,-,-
004203,03-004203-12-2,B1,verb,-,,-,-
004205,03-004205-08-1,B1,noun,-,,-,-
004210,03-004210-08-1,B1,noun,-,,-,-
004211,03-004211-08-1,B1,noun,-,,-,-
004217,03-004217-08-1,B1,noun,-,,-,-
004217,03-004217-08-2,B1,noun,-,,-,-
004219,03-004219-01-1,B1,adjective,-,,-,-
004219,03-004219-01-2,B1,adjective,-,,-,-
004220,03-004220-12-1,B1,verb,-,,-,-
004222,03-004222-08-1,B1,noun,-,,-,-
004224,03-004224-12-1,B1,verb,-,,-,-
004229,03-004229-12-1,B1,verb,-,,-,-
004229,03-004229-12-2,B1,verb,-,,-,-
004235,03-004235-02-1,B1,adverb,-,,-,-
004236,03-004236-12-1,B1,verb,-,,-,-
004239,03-004239-08-1,B1,noun,-,,-,-
004239,03-004239-08-2,B1,noun,-,,-,-
004240,03-004240-11-1,B1,pronoun,-,,-,-
004243,03-004243-08-1,B1,noun,-,,-,-
004243,03-004243-08-2,B1,noun,-,,-,-
004248,03-004248-04-1,B1,conjunction,-,,-,-
004249,03-004249-08-1,B1,noun,-,,-,-
004250,03-004250-08-1,B1,noun,-,,-,-
004251,03-004251-08-1,B1,noun,-,,-,-
004252,03-004252-08-1,B1,noun,-,,-,-
004254,03-004254-08-1,B1,noun,-,,-,-
004255,03-004255-08-1,B1,noun,-,,-,-
004255,03-004255-08-2,B1,noun,-,,-,-
004255,03-004255-12-3,B1,verb,-,,-,-
004255,03-004255-12-4,B1,verb,-,,-,-
004269,03-004269-02-1,B1,adverb,-,,-,-
004271,03-004271-01-1,B1,adjective,-,,-,-
004274,03-004274-08-1,B1,noun,-,,-,-
004273,03-004273-08-1,B1,noun,-,,-,-
004276,03-004276-08-1,B1,noun,-,,-,-
004280,03-004280-08-1,B1,noun,-,,-,-
004286,03-004286-08-1,B1,noun,-,,-,-
004287,03-004287-08-1,B1,noun,-,,-,-
004288,03-004288-08-1,B1,noun,-,,-,-
004296,03-004296-08-1,B1,noun,-,,-,-
004296,03-004296-08-2,B1,noun,-,,-,-
004296,03-004296-08-3,B1,noun,-,,-,-
004296,03-004296-08-4,B1,noun,-,,-,-
004297,03-004297-01-1,B1,adjective,-,,-,-
004301,03-004301-01-1,B1,adjective,-,,-,-
004302,03-004302-08-1,B1,noun,-,,-,-
004303,03-004303-01-1,B1,adjective,-,,-,-
004304,03-004304-02-1,B1,adverb,-,,-,-
004305,03-004305-12-1,B1,verb,-,,-,-
004310,03-004310-08-1,B1,noun,-,,-,-
004311,03-004311-12-1,B1,verb,-,,-,-
004313,03-004313-08-1,B1,noun,-,,-,-
004319,03-004319-12-1,B1,verb,-,,-,-
004319,03-004319-12-2,B1,verb,-,,-,-
004322,03-004322-08-1,B1,noun,-,,-,-
004321,03-004321-08-1,B1,noun,-,,-,-
004323,03-004323-01-1,B1,adjective,-,,-,-
004323,03-004323-01-2,B1,adjective,-,,-,-
004334,03-004334-08-1,B1,noun,-,,-,-
004343,03-004343-12-1,B1,verb,-,,-,-
004354,03-004354-01-1,B1,adjective,-,,-,-
004360,03-004360-08-1,B1,noun,-,,-,-
004362,03-004362-01-1,B1,adjective,-,,-,-
004363,03-004363-08-1,B1,noun,-,,-,-
004365,03-004365-08-1,B1,noun,-,,-,-
004367,03-004367-01-1,B1,adjective,-,,-,-
004368,03-004368-08-1,B1,noun,-,,-,-
004374,03-004374-08-1,B1,noun,-,,-,-
004376,03-004376-12-1,B1,verb,-,,-,-
004384,03-004384-01-1,B1,adjective,-,,-,-
004384,03-004384-02-2,B1,adverb,-,,-,-
004386,03-004386-12-1,B1,verb,-,,-,-
004390,03-004390-02-1,B1,adverb,-,,-,-
004389,03-004389-01-1,B1,adjective,-,,-,-
004395,03-004395-08-1,B1,noun,-,,-,-
004398,03-004398-08-1,B1,noun,-,,-,-
004402,03-004402-08-1,B1,noun,-,,-,-
004403,03-004403-08-1,B1,noun,-,,-,-
004404,03-004404-01-1,B1,adjective,-,,-,-
004411,03-004411-08-1,B1,noun,-,,-,-
004410,03-004410-08-1,B1,noun,-,,-,-
004413,03-004413-01-1,B1,adjective,-,,-,-
004413,03-004413-01-2,B1,adjective,-,,-,-
004429,03-004429-12-1,B1,verb,-,,-,-
004431,03-004431-08-1,B1,noun,-,,-,-
004435,03-004435-08-1,B1,noun,-,,-,-
004436,03-004436-01-1,B1,adjective,-,,-,-
004436,03-004436-01-2,B1,adjective,-,,-,-
004437,03-004437-08-1,B1,noun,-,,-,-
004447,03-004447-08-1,B1,noun,-,,-,-
004456,03-004456-12-1,B1,verb,-,,-,-
004456,03-004456-12-2,B1,verb,-,,-,-
004456,03-004456-08-3,B1,noun,-,,-,-
004458,03-004458-12-1,B1,verb,-,,-,-
004462,03-004462-08-1,B1,noun,-,,-,-
004463,03-004463-12-1,B1,verb,-,,-,-
004464,03-004464-08-1,B1,noun,-,,-,-
004467,03-004467-01-1,B1,adjective,-,,-,-
004469,03-004469-02-1,B1,adverb,-,,-,-
004467,03-004467-01-1,B1,adjective,-,,-,-
004470,03-004470-08-1,B1,noun,-,,-,-
004485,03-004485-12-1,B1,verb,-,,-,-
004490,03-004490-01-1,B1,adjective,-,,-,-
004492,03-004492-12-1,B1,verb,-,,-,-
004494,03-004494-12-1,B1,verb,-,,-,-
004509,03-004509-01-1,B1,adjective,-,,-,-
004510,03-004510-08-1,B1,noun,-,,-,-
004514,03-004514-12-1,B1,verb,-,,-,-
004518,03-004518-08-1,B1,noun,-,,-,-
004520,03-004520-08-1,B1,noun,-,,-,-
004522,03-004522-08-1,B1,noun,-,,-,-
004523,03-004523-12-1,B1,verb,-,,-,-
004526,03-004526-08-1,B1,noun,-,,-,-
004528,03-004528-01-1,B1,adjective,-,,-,-
004528,03-004528-01-2,B1,adjective,-,,-,-
004532,03-004532-08-1,B1,noun,-,,-,-
004536,03-004536-12-1,B1,verb,-,,-,-
004536,03-004536-12-2,B1,verb,-,,-,-
004536,03-004536-08-3,B1,noun,-,,-,-
004544,03-004544-08-1,B1,noun,-,,-,-
004545,03-004545-01-1,B1,adjective,-,,-,-
004547,03-004547-08-1,B1,noun,-,,-,-
004547,03-004547-08-2,B1,noun,-,,-,-
004547,03-004547-01-3,B1,adjective,-,,-,-
004548,03-004548-08-1,B1,noun,-,,-,-
004557,03-004557-08-1,B1,noun,-,,-,-
004555,03-004555-08-1,B1,noun,-,,-,-
004558,03-004558-08-1,B1,noun,-,,-,-
004561,03-004561-01-1,B1,adjective,-,,-,-
004562,03-004562-02-1,B1,adverb,-,,-,-
004562,03-004562-02-2,B1,adverb,-,,-,-
004563,03-004563-12-1,B1,verb,-,,-,-
004563,03-004563-12-2,B1,verb,-,,-,-
004564,03-004564-02-1,B1,adverb,-,,-,-
004569,03-004569-12-1,B1,verb,-,,-,-
004578,03-004578-08-1,B1,noun,-,,-,-
004581,03-004581-08-1,B1,noun,-,,-,-
004586,03-004586-08-1,B1,noun,-,,-,-
004587,03-004587-01-1,B1,adjective,-,,-,-
004588,03-004588-12-1,B1,verb,-,,-,-
004588,03-004588-12-2,B1,verb,-,,-,-
004592,03-004592-08-1,B1,noun,-,,-,-
004598,03-004598-01-1,B1,adjective,-,,-,-
004599,03-004599-02-1,B1,adverb,-,,-,-
004604,03-004604-02-1,B1,adverb,-,,-,-
004608,03-004608-01-1,B1,adjective,-,,-,-
004611,03-004611-12-1,B1,verb,-,,-,-
004615,03-004615-08-1,B1,noun,-,,-,-
004615,03-004615-08-2,B1,noun,-,,-,-
004622,03-004622-01-1,B1,adjective,-,,-,-
004623,03-004623-01-1,B1,adjective,-,,-,-
004627,03-004627-12-1,B1,verb,-,,-,-
004628,03-004628-02-1,B1,adverb,-,,-,-
004633,03-004633-01-1,B1,adjective,-,,-,-
004633,03-004633-01-2,B1,adjective,-,,-,-
004633,03-004633-01-3,B1,adjective,-,,-,-
004642,03-004642-12-1,B1,verb,-,,-,-
004646,03-004646-01-1,B1,adjective,-,,-,-
004647,03-004647-02-1,B1,adverb,-,,-,-
004648,03-004648-08-1,B1,noun,-,,-,-
004653,03-004653-08-1,B1,noun,-,,-,-
004657,03-004657-12-1,B1,verb,-,,-,-
004660,03-004660-12-1,B1,verb,-,,-,-
004666,03-004666-08-1,B1,noun,-,,-,-
004666,03-004666-08-2,B1,noun,-,,-,-
004667,03-004667-08-1,B1,noun,-,,-,-
004668,03-004668-12-1,B1,verb,-,,-,-
004679,03-004679-12-1,B1,verb,-,,-,-
004680,03-004680-01-1,B1,adjective,-,,-,-
004681,03-004681-08-1,B1,noun,-,,-,-
004686,03-004686-12-1,B1,verb,-,,-,-
004701,03-004701-08-1,B1,noun,-,,-,-
004704,03-004704-08-1,B1,noun,-,,-,-
004706,03-004706-12-1,B1,verb,-,,-,-
004709,03-004709-10-1,B1,preposition,-,,-,-
004712,03-004712-08-1,B1,noun,-,,-,-
004714,03-004714-12-1,B1,verb,-,,-,-
004715,03-004715-08-1,B1,noun,-,,-,-
004716,03-004716-12-1,B1,verb,-,,-,-
004717,03-004717-01-1,B1,adjective,-,,-,-
004717,03-004717-01-2,B1,adjective,-,,-,-
004717,03-004717-01-3,B1,adjective,-,,-,-
004718,03-004718-02-1,B1,adverb,-,,-,-
004718,03-004718-02-2,B1,adverb,-,,-,-
004729,03-004729-08-1,B1,noun,-,,-,-
004730,03-004730-08-1,B1,noun,-,,-,-
004730,03-004730-08-2,B1,noun,-,,-,-
004731,03-004731-08-1,B1,noun,-,,-,-
004732,03-004732-12-1,B1,verb,-,,-,-
004733,03-004733-08-1,B1,noun,-,,-,-
004734,03-004734-01-1,B1,adjective,-,,-,-
004735,03-004735-01-1,B1,adjective,-,,-,-
004742,03-004742-01-1,B1,adjective,-,,-,-
004746,03-004746-08-1,B1,noun,-,,-,-
004760,03-004760-12-1,B1,verb,-,,-,-
004764,03-004764-08-1,B1,noun,-,,-,-
004765,03-004765-12-1,B1,verb,-,,-,-
004773,03-004773-12-1,B1,verb,-,,-,-
004775,03-004775-08-1,B1,noun,-,,-,-
004777,03-004777-12-1,B1,verb,-,,-,-
004782,03-004782-12-1,B1,verb,-,,-,-
004782,03-004782-12-2,B1,verb,-,,-,-
004784,03-004784-12-1,B1,verb,-,,-,-
004785,03-004785-12-1,B1,verb,-,,-,-
004784,03-004784-08-1,B1,noun,-,,-,-
004785,03-004785-12-1,B1,verb,-,,-,-
004785,03-004785-08-2,B1,noun,-,,-,-
004787,03-004787-08-1,B1,noun,-,,-,-
004798,03-004798-08-1,B1,noun,-,,-,-
004798,03-004798-12-2,B1,verb,-,,-,-
004799,03-004799-12-1,B1,verb,-,,-,-
004801,03-004801-08-1,B1,noun,-,,-,-
004801,03-004801-12-2,B1,verb,-,,-,-
004802,03-004802-08-1,B1,noun,-,,-,-
004808,03-004808-08-1,B1,noun,-,,-,-
004809,03-004809-12-1,B1,verb,-,,-,-
004809,03-004809-12-2,B1,verb,-,,-,-
004822,03-004822-08-1,B1,noun,-,,-,-
004825,03-004825-08-1,B1,noun,-,,-,-
004825,03-004825-08-2,B1,noun,-,,-,-
004825,03-004825-12-3,B1,verb,-,,-,-
004836,03-004836-12-1,B1,verb,-,,-,-
004848,03-004848-08-1,B1,noun,-,,-,-
004848,03-004848-08-2,B1,noun,-,,-,-
004848,03-004848-08-3,B1,noun,-,,-,-
004855,03-004855-12-1,B1,verb,-,,-,-
004860,03-004860-08-1,B1,noun,-,,-,-
004860,03-004860-08-2,B1,noun,-,,-,-
004860,03-004860-08-3,B1,noun,-,,-,-
004869,03-004869-08-1,B1,noun,-,,-,-
004870,03-004870-12-1,B1,verb,-,,-,-
004871,03-004871-08-1,B1,noun,-,,-,-
004877,03-004877-08-1,B1,noun,-,,-,-
004877,03-004877-08-2,B1,noun,-,,-,-
004888,03-004888-08-1,B1,noun,-,,-,-
004888,03-004888-08-2,B1,noun,-,,-,-
004888,03-004888-08-3,B1,noun,-,,-,-
004889,03-004889-08-1,B1,noun,-,,-,-
004891,03-004891-01-1,B1,adjective,-,,-,-
004891,03-004891-02-2,B1,adverb,-,,-,-
004896,03-004896-12-1,B1,verb,-,,-,-
004901,03-004901-12-1,B1,verb,-,,-,-
004901,03-004901-12-2,B1,verb,-,,-,-
004911,03-004911-12-1,B1,verb,-,,-,-
004913,03-004913-08-1,B1,noun,-,,-,-
004914,03-004914-08-1,B1,noun,-,,-,-
004917,03-004917-08-1,B1,noun,-,,-,-
004919,03-004919-08-1,B1,noun,-,,-,-
004920,03-004920-08-1,B1,noun,-,,-,-
004921,03-004921-01-1,B1,adjective,-,,-,-
004921,03-004921-01-2,B1,adjective,-,,-,-
004923,03-004923-08-1,B1,noun,-,,-,-
004927,03-004927-08-1,B1,noun,-,,-,-
004931,03-004931-01-1,B1,adjective,-,,-,-
004931,03-004931-01-2,B1,adjective,-,,-,-
004933,03-004933-10-1,B1,preposition,-,,-,-
004933,03-004933-02-2,B1,adverb,-,,-,-
004933,03-004933-02-3,B1,adverb,-,,-,-
004933,03-004933-02-4,B1,adverb,-,,-,-
004935,03-004935-08-1,B1,noun,-,,-,-
004936,03-004936-08-1,B1,noun,-,,-,-
004937,03-004937-08-1,B1,noun,-,,-,-
004937,03-004937-08-2,B1,noun,-,,-,-
004941,03-004941-08-1,B1,noun,-,,-,-
004942,03-004942-01-1,B1,adjective,-,,-,-
004945,03-004945-08-1,B1,noun,-,,-,-
004947,03-004947-08-1,B1,noun,-,,-,-
004948,03-004948-08-1,B1,noun,-,,-,-
004948,03-004948-08-2,B1,noun,-,,-,-
004952,03-004952-12-1,B1,verb,-,,-,-
004952,03-004952-08-2,B1,noun,-,,-,-
004969,03-004969-01-1,B1,adjective,-,,-,-
004970,03-004970-02-1,B1,adverb,-,,-,-
004972,03-004972-12-1,B1,verb,-,,-,-
004972,03-004972-12-2,B1,verb,-,,-,-
004974,03-004974-08-1,B1,noun,-,,-,-
004977,03-004977-08-1,B1,noun,-,,-,-
004979,03-004979-08-1,B1,noun,-,,-,-
004982,03-004982-08-1,B1,noun,-,,-,-
004981,03-004981-08-1,B1,noun,-,,-,-
004990,03-004990-08-1,B1,noun,-,,-,-
004989,03-004989-08-1,B1,noun,-,,-,-
004992,03-004992-01-1,B1,adjective,-,,-,-
004999,03-004999-01-1,B1,adjective,-,,-,-
005002,03-005002-08-1,B1,noun,-,,-,-
005003,03-005003-08-1,B1,noun,-,,-,-
005005,03-005005-12-1,B1,verb,-,,-,-
005005,03-005005-12-2,B1,verb,-,,-,-
005008,03-005008-12-1,B1,verb,-,,-,-
005008,03-005008-12-2,B1,verb,-,,-,-
005008,03-005008-12-3,B1,verb,-,,-,-
005018,03-005018-01-1,B1,adjective,-,,-,-
005020,03-005020-01-1,B1,adjective,-,,-,-
005023,03-005023-08-1,B1,noun,-,,-,-
005024,03-005024-08-1,B1,noun,-,,-,-
005036,03-005036-08-1,B1,noun,-,,-,-
005037,03-005037-08-1,B1,noun,-,,-,-
005038,03-005038-01-1,B1,adjective,-,,-,-
005040,03-005040-08-1,B1,noun,-,,-,-
005044,03-005044-08-1,B1,noun,-,,-,-
005044,03-005044-12-2,B1,verb,-,,-,-
005047,03-005047-12-1,B1,verb,-,,-,-
005047,03-005047-08-2,B1,noun,-,,-,-
005052,03-005052-08-1,B1,noun,-,,-,-
005055,03-005055-12-1,B1,verb,-,,-,-
005055,03-005055-12-2,B1,verb,-,,-,-
005055,03-005055-08-3,B1,noun,-,,-,-
005055,03-005055-08-4,B1,noun,-,,-,-
005875,03-005875-08-1,B1,noun,-,,-,-
005056,03-005056-08-1,B1,noun,-,,-,-
005056,03-005056-08-2,B1,noun,-,,-,-
005060,03-005060-09-1,B1,number,-,,-,-
005060,03-005060-09-2,B1,number,-,,-,-
005060,03-005060-02-3,B1,adverb,-,,-,-
005060,03-005060-08-4,B1,noun,-,,-,-
005062,03-005062-01-1,B1,adjective,-,,-,-
005063,03-005063-08-1,B1,noun,-,,-,-
005061,03-005061-01-1,B1,adjective,-,,-,-
005065,03-005065-08-1,B1,noun,-,,-,-
005065,03-005065-01-2,B1,adjective,-,,-,-
005067,03-005067-02-1,B1,adverb,-,,-,-
005068,03-005068-08-1,B1,noun,-,,-,-
005071,03-005071-08-1,B1,noun,-,,-,-
005074,03-005074-12-1,B1,verb,-,,-,-
005080,03-005080-12-1,B1,verb,-,,-,-
005101,03-005101-01-1,B1,adjective,-,,-,-
005099,03-005099-01-1,B1,adjective,-,,-,-
005104,03-005104-08-1,B1,noun,-,,-,-
005113,03-005113-08-1,B1,noun,-,,-,-
